,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss
10,3921,1700,1612627227,0.02682206965982914,0.02682206965982914,0.010943131521344185,0.010943131521344185,0.029034191742539406,0.0007726521580480039,0.007726521696895361,0,0,0.002169018844142556,0.010727683082222939,0.0023755067959427834,6.882925987243652,0.0021678966004401445,0.00999773945659399,0.03165244311094284,0.010191991925239563,0.8647969961166382,4.109609603881836,0.0026749265380203724,6.475083351135254,0.010102315805852413
11,4170,1820,1612627476,0.026171337813138962,0.026171337813138962,0.01077771745622158,0.01077771745622158,0.02838187851011753,0.0005154752871021628,0.005154752638190985,0,0,0.0020358616020530462,0.010676848702132702,0.0022428887896239758,6.90090274810791,0.002057247096672654,0.00995350070297718,0.0314188227057457,0.010149531066417694,0.8355394601821899,4.281510829925537,0.0024614266585558653,6.534337043762207,0.010290464386343956
12,4299,1880,1612627605,0.02771952748298645,0.02771952748298645,0.011058846488595009,0.011058846488595009,0.029903164133429527,0.0007714539533481002,0.007714538834989071,0,0,0.002123531186953187,0.010809501633048058,0.0023231988307088614,6.655596733093262,0.002097028773277998,0.00972825102508068,0.0317462757229805,0.009924131445586681,0.7149590253829956,3.9379940032958984,0.002407089341431856,6.529359817504883,0.009710067883133888
13,4421,1940,1612627727,0.02220577374100685,0.02220577374100685,0.009947345592081547,0.009947345592081547,0.02439473569393158,0.0007166403229348361,0.007166403345763683,0,0,0.001975717954337597,0.010752003639936447,0.002186808967962861,7.036373138427734,0.0020614545792341232,0.009997068904340267,0.031636811792850494,0.010191597044467926,0.7975025773048401,4.038488388061523,0.0025056886952370405,6.484264850616455,0.010275202803313732
14,4714,2080,1612628020,0.01855584606528282,0.01855584606528282,0.008030450902879238,0.008030450902879238,0.020292211323976517,0.0005083201685920358,0.005083201453089714,0,0,0.0019457710441201925,0.010751614347100258,0.0021549866069108248,6.9738569259643555,0.001884354860521853,0.010178274475038052,0.0318952277302742,0.010383269749581814,0.8980551958084106,4.139822959899902,0.0025456449948251247,6.833160400390625,0.0105719193816185
15,5206,2320,1612628512,0.028898384422063828,0.028898384422063828,0.013692177832126617,0.013692177832126617,0.032043393701314926,0.000862837943714112,0.008628380484879017,0,0,0.002085030311718583,0.011373458430171013,0.0022958056069910526,7.0258469581604,0.0020358350593596697,0.010247730650007725,0.03280009329319,0.010443203151226044,0.851902425289154,4.115774154663086,0.0026007513515651226,6.515759468078613,0.010377254337072372
16,5372,2400,1612628678,0.023485729470849037,0.023485729470849037,0.009445710107684135,0.009445710107684135,0.025347676128149033,0.0005952605279162526,0.00595260551199317,0,0,0.001828860491514206,0.011120019480586052,0.0020444663241505623,7.186854362487793,0.0017764965305104852,0.01033743005245924,0.03196095675230026,0.010544324293732643,0.8193707466125488,4.065128326416016,0.0025310982018709183,6.896467208862305,0.010935921221971512
17,5746,2580,1612629052,0.023863177746534348,0.023863177746534348,0.009126642718911171,0.009126642718911171,0.025594159960746765,0.0005841180100105703,0.005841179750859737,0,0,0.0017943624407052994,0.011432560160756111,0.0020103335846215487,7.199034690856934,0.0017795226303860545,0.010513195767998695,0.03287169337272644,0.010718087665736675,0.8197757005691528,4.153677940368652,0.0024484468158334494,6.82969331741333,0.011125112883746624
18,7005,3180,1612630311,0.02130364067852497,0.02130364067852497,0.00900224968791008,0.00900224968791008,0.023162338882684708,0.0003541038022376597,0.0035410381387919188,0,0,0.0016681652050465345,0.011740317568182945,0.0018884713063016534,7.34352970123291,0.001695128157734871,0.010933596640825272,0.03237766772508621,0.011145548895001411,0.9447280168533325,4.039769649505615,0.0026512390468269587,7.06507682800293,0.012067930772900581
19,7676,3500,1612630982,0.024831024929881096,0.024831024929881096,0.010900023393332958,0.010900023393332958,0.027172472327947617,0.000556332292035222,0.005563322454690933,0,0,0.001647948520258069,0.011709717102348804,0.0018669527489691973,7.300146579742432,0.0016381714958697557,0.011021783575415611,0.0329071506857872,0.011234860867261887,0.9799085855484009,4.330733299255371,0.002673584967851639,7.102565765380859,0.01207486167550087
20,7966,3640,1612631272,0.022200891748070717,0.022200891748070717,0.009345636703073978,0.009345636703073978,0.024136941879987717,0.0005283572827465832,0.00528357271105051,0,0,0.0016013843705877662,0.011792467907071114,0.0018247754778712988,7.446368217468262,0.0016431354451924562,0.011162561364471912,0.03256814926862717,0.011378379538655281,1.0102059841156006,4.570975303649902,0.002699650591239333,7.193957805633545,0.012490274384617805
21,8048,3680,1612631354,0.021235134452581406,0.021235134452581406,0.009051481261849403,0.009051481261849403,0.023111538961529732,0.0005554258823394775,0.005554258823394775,0,0,0.0015869202325120568,0.011761365458369255,0.0018092490499839187,7.410961151123047,0.0016453068237751722,0.011100842617452145,0.03253673017024994,0.011317062191665173,0.9640215635299683,4.291893482208252,0.002637808211147785,7.207311630249023,0.012418581172823906
22,8378,3840,1612631684,0.01964915171265602,0.01964915171265602,0.008748834952712059,0.008748834952712059,0.021553996950387955,0.0006060232990421355,0.006060232874006033,0,0,0.0015763898845762014,0.011785358190536499,0.00179955770727247,7.4389166831970215,0.001667121658101678,0.011180762201547623,0.03261528164148331,0.011398253962397575,0.9647153615951538,4.4570417404174805,0.002680230885744095,7.249692440032959,0.01253645308315754
23,8464,3880,1612631770,0.024139514192938805,0.024139514192938805,0.00985892303287983,0.00985892303287983,0.026133611798286438,0.0006139792967587709,0.006139792967587709,0,0,0.0016873804852366447,0.01190357469022274,0.001902210176922381,7.160991668701172,0.0018271023873239756,0.010775251314043999,0.03269072249531746,0.010987731628119946,1.0041203498840332,4.438615322113037,0.002651800401508808,7.0826640129089355,0.011593547649681568
24,8546,3920,1612631852,0.0167414341121912,0.0167414341121912,0.008067849092185497,0.008067849092185497,0.018613550812005997,0.0006088056834414601,0.006088056601583958,0,0,0.0015882859006524086,0.011550303548574448,0.0018102617468684912,7.399192810058594,0.0015798719832673669,0.010886860080063343,0.03061605803668499,0.011107871308922768,1.0029901266098022,4.55419921875,0.0027184488717466593,7.367048263549805,0.012478872202336788
25,8792,4040,1612632098,0.02148769237101078,0.02148769237101078,0.009169074706733227,0.009169074706733227,0.023393794894218445,0.0006562902126461267,0.0065629021264612675,0,0,0.00164239970035851,0.011694681830704212,0.0018613155698403716,7.29720401763916,0.0017395567847415805,0.010640807449817657,0.032270677387714386,0.0108575951308012,1.0292165279388428,4.601461410522461,0.0025029187090694904,7.22625207901001,0.011568739078938961
26,10003,4600,1612633309,0.02045307494699955,0.02045307494699955,0.008981747552752495,0.008981747552752495,0.022391604259610176,0.0008399754879064858,0.00839975569397211,0,0,0.0014935752842575312,0.011683442629873753,0.0017213590908795595,7.592787742614746,0.0015394850634038448,0.011015893891453743,0.03233666718006134,0.011236675083637238,1.07785964012146,4.269986152648926,0.002755290362983942,7.359365940093994,0.012169571593403816
27,10045,4620,1612633351,0.020408548414707184,0.020408548414707184,0.008836998604238033,0.008836998604238033,0.02228357270359993,0.000500746420584619,0.005007463973015547,0,0,0.0014852510066702962,0.011653082445263863,0.0017122592544183135,7.566943168640137,0.001533309230580926,0.010904151946306229,0.031682442873716354,0.011126304045319557,1.046558141708374,4.069571495056152,0.0026935359928756952,7.405087471008301,0.012188668362796307
28,10916,5020,1612634222,0.017114881426095963,0.017114881426095963,0.007371198385953903,0.007371198385953903,0.01867135614156723,0.0005819249199703336,0.005819249898195267,0,0,0.0014609771315008402,0.011591116897761822,0.0016904643271118402,7.6495771408081055,0.0014687092043459415,0.01081122923642397,0.03070763871073723,0.011035457253456116,0.9995846152305603,4.2447896003723145,0.0026618363335728645,7.474226474761963,0.012328485026955605
29,10997,5060,1612634303,0.020893484354019165,0.020893484354019165,0.009570224210619926,0.009570224210619926,0.02301628142595291,0.0004756091511808336,0.004756092093884945,0,0,0.0014697707956656814,0.011536352336406708,0.0016961010405793786,7.544342041015625,0.0015304088592529297,0.010835710912942886,0.0310374666005373,0.011058208532631397,1.1524797677993774,4.149259090423584,0.0026310603134334087,7.416557788848877,0.01230644155293703
30,11629,5360,1612634935,0.021066682413220406,0.021066682413220406,0.009353872388601303,0.009353872388601303,0.023083940148353577,0.0003984010254498571,0.003984010312706232,0,0,0.0014438747894018888,0.011495494283735752,0.0016705815214663744,7.556886196136475,0.0014913099585101008,0.01067984290421009,0.030370468273758888,0.01090305671095848,1.068593978881836,4.505425453186035,0.0026600880082696676,7.4404988288879395,0.012136050499975681
31,11758,5420,1612635064,0.022282689809799194,0.022282689809799194,0.009578836150467396,0.009578836150467396,0.024312743917107582,0.0005630837986245751,0.00563083728775382,0,0,0.0015319648664444685,0.011798908933997154,0.0017531600315123796,7.3731794357299805,0.0017144904704764485,0.010368741117417812,0.031041305512189865,0.010586775839328766,1.0351287126541138,4.281682968139648,0.002478801179677248,7.26782751083374,0.011367824859917164
32,12747,5880,1612636053,0.023203575983643532,0.023203575983643532,0.010469459928572178,0.010469459928572178,0.02551265060901642,0.0007621088298037648,0.0076210880652070045,0,0,0.001544211758300662,0.011612826958298683,0.0017669874941930175,7.425879001617432,0.001783679355867207,0.010244522243738174,0.030434302985668182,0.010467631742358208,1.0239521265029907,4.209725379943848,0.0023912815377116203,7.436993598937988,0.011367835104465485
33,13474,6220,1612636780,0.014966651797294617,0.014966651797294617,0.00752540398389101,0.00752540398389101,0.016787566244602203,0.000296853861073032,0.0029685383196920156,0,0,0.0013978583738207817,0.011113000102341175,0.001627498073503375,7.6546478271484375,0.0014826594851911068,0.00994312483817339,0.027011007070541382,0.010167166590690613,1.093614101409912,4.056465148925781,0.0025561838410794735,7.4680633544921875,0.01164077129215002
34,13562,6260,1612636868,0.016895148903131485,0.016895148903131485,0.008013955317437649,0.008013955317437649,0.018756140023469925,0.0003867568157147616,0.0038675677496939898,0,0,0.0013727593468502164,0.01114683784544468,0.001605536206625402,7.759222984313965,0.0014268975937739015,0.010293303988873959,0.028300387784838676,0.010519372299313545,1.1639506816864014,4.361280918121338,0.002623635344207287,7.535614967346191,0.011960611678659916
35,14452,6680,1612637758,0.013020941987633705,0.013020941987633705,0.005736914463341236,0.005736914463341236,0.014253492467105389,0.00029452453600242734,0.002945245709270239,0,0,0.001366928219795227,0.01109020970761776,0.0015988985542207956,7.732344150543213,0.001394687220454216,0.009879427030682564,0.026760058477520943,0.010106002911925316,1.1455564498901367,4.702617645263672,0.00254133646376431,7.552562236785889,0.011590639129281044
36,14745,6820,1612638051,0.016822276636958122,0.016822276636958122,0.007132271770387888,0.007132271770387888,0.01831936463713646,0.0004333235847298056,0.004333236254751682,0,0,0.0013658511452376842,0.011271056719124317,0.00159593322314322,7.669397830963135,0.0014509106986224651,0.00992607045918703,0.027344394475221634,0.01015567872673273,1.1482288837432861,4.305507659912109,0.0025028428062796593,7.65360689163208,0.011543190106749535
37,15035,6960,1612638341,0.02040119841694832,0.02040119841694832,0.008358650840818882,0.008358650840818882,0.022100944072008133,0.0005025555146858096,0.005025556311011314,0,0,0.001425253925845027,0.011476458050310612,0.0016509871929883957,7.524439811706543,0.0015777526423335075,0.009840477257966995,0.027844788506627083,0.01006711833178997,1.045127034187317,5.296681880950928,0.0024411343038082123,7.5547099113464355,0.011238384060561657
38,15249,7060,1612638555,0.020556192845106125,0.020556192845106125,0.008665715344250202,0.008665715344250202,0.02236412651836872,0.00035494216717779636,0.0035494223702698946,0,0,0.001342601841315627,0.010763494297862053,0.0015746739227324724,7.735739707946777,0.00141345732845366,0.009983142837882042,0.02715953066945076,0.010213331319391727,1.1774510145187378,4.471783638000488,0.002550221513956785,7.672938346862793,0.011690599843859673
39,16014,7420,1612639320,0.022107582539319992,0.022107582539319992,0.009959190152585506,0.009959190152585506,0.024288514629006386,0.0005988191114738584,0.00598819088190794,0,0,0.00142748246435076,0.011445043608546257,0.0016552576562389731,7.592504978179932,0.0015751750906929374,0.009655056521296501,0.02755262702703476,0.009877541102468967,1.0588219165802002,4.322629928588867,0.002355750650167465,7.416175365447998,0.010988504625856876
40,16055,7440,1612639361,0.016659218817949295,0.016659218817949295,0.006390622816979885,0.006390622816979885,0.01789158210158348,0.0005440626991912723,0.005440625827759504,0,0,0.0013460477348417044,0.011058703064918518,0.0015772189944982529,7.705702304840088,0.0014231682289391756,0.009763549081981182,0.026430606842041016,0.009992854669690132,1.0543221235275269,4.347079277038574,0.002478026319295168,7.643540859222412,0.011493386700749397
41,17475,8120,1612640781,0.019404824823141098,0.019404824823141098,0.00822831504046917,0.00822831504046917,0.02111431397497654,0.0006605772068724036,0.0066057718358933926,0,0,0.001286698505282402,0.010553278028964996,0.0015239238273352385,7.907509803771973,0.0013846592046320438,0.009837681427598,0.02691754698753357,0.010069012641906738,1.1325657367706299,4.458327293395996,0.0023927318397909403,7.7110490798950195,0.011589339934289455
42,18067,8400,1612641373,0.013368165120482445,0.013368165120482445,0.006979558616876602,0.006979558616876602,0.015143653377890587,0.0004419113975018263,0.004419113975018263,0,0,0.001298416405916214,0.01045188307762146,0.0015349655877798796,7.8849663734436035,0.0013116756454110146,0.009730600751936436,0.025942565873265266,0.009965208359062672,1.2154593467712402,4.65274715423584,0.0024402160197496414,7.820300102233887,0.011616992764174938
43,18411,8560,1612641717,0.013438189402222633,0.013438189402222633,0.006744538899511099,0.006744538899511099,0.015064351260662079,0.0002570344659034163,0.002570344600826502,0,0,0.0012722777901217341,0.010480184108018875,0.0015099680749699473,7.923004150390625,0.0013419524766504765,0.0096671087667346,0.025933274999260902,0.009902071207761765,1.1444532871246338,3.9047019481658936,0.002368551678955555,7.832079887390137,0.01154361292719841
44,18714,8700,1612642020,0.013946346938610077,0.013946346938610077,0.007622318807989359,0.007622318807989359,0.01594744436442852,0.000311882293317467,0.0031188225839287043,0,0,0.0012997569283470511,0.010386914014816284,0.0015355658251792192,7.860289573669434,0.001306082820519805,0.009438143111765385,0.025268860161304474,0.009669262915849686,1.1424132585525513,4.057812213897705,0.0023803445510566235,7.703980445861816,0.01121903583407402
45,18918,8800,1612642224,0.021771248430013657,0.021771248430013657,0.009565446525812149,0.009565446525812149,0.023853149265050888,0.00035311601823195815,0.0035311609972268343,0,0,0.0013305209577083588,0.011320681311190128,0.001565081998705864,7.8187055587768555,0.0014939445536583662,0.009469681419432163,0.02670813538134098,0.009697509929537773,1.0444951057434082,4.266763210296631,0.002226047683507204,7.5942912101745605,0.010967160575091839
46,19930,9280,1612643236,0.017527621239423752,0.017527621239423752,0.007338822819292545,0.007338822819292545,0.019030272960662842,0.0005041673430241644,0.005041674245148897,0,0,0.0012578401947394013,0.011101548559963703,0.0014926352305337787,7.826498508453369,0.001344558084383607,0.009382206946611404,0.025520356371998787,0.009616058319807053,1.062697172164917,4.021444320678711,0.0022259652614593506,7.795058727264404,0.011159064248204231
47,19974,9300,1612643280,0.012299860827624798,0.012299860827624798,0.006146502215415239,0.006146502215415239,0.013786556199193,0.00029585958691313863,0.0029585950542241335,0,0,0.0012470402289181948,0.010571962222456932,0.0014856299385428429,7.952991485595703,0.0013146509882062674,0.009331443347036839,0.024631768465042114,0.009566052816808224,1.1544189453125,4.82518196105957,0.002311824355274439,7.820291996002197,0.011250953190028667
48,20189,9400,1612643495,0.017442936077713966,0.017442936077713966,0.007890078239142895,0.007890078239142895,0.019185591489076614,0.00025724753504619,0.002572475466877222,0,0,0.0012290815357118845,0.010361243039369583,0.00146692362613976,7.9280686378479,0.0014457307988777757,0.009359024465084076,0.025416545569896698,0.009593554772436619,1.1450072526931763,4.160378456115723,0.002232218161225319,7.81770133972168,0.01113332249224186
49,20527,9560,1612643833,0.02054947428405285,0.02054947428405285,0.008976541459560394,0.008976541459560394,0.022496996447443962,0.00027604331262409687,0.002760432893410325,0,0,0.00127314031124115,0.01070365495979786,0.0015120108146220446,7.96234655380249,0.0014543551951646805,0.009206249378621578,0.02603837475180626,0.009435218758881092,0.9527119398117065,4.373056888580322,0.0021527886856347322,7.6323370933532715,0.01064900029450655
50,20739,9660,1612644045,0.019024787470698357,0.019024787470698357,0.008670473471283913,0.008670473471283913,0.020957961678504944,0.0002951131318695843,0.0029511309694498777,0,0,0.0012377648381516337,0.010247466154396534,0.0014768617693334818,7.969900608062744,0.0013220005203038454,0.009406955912709236,0.02545108273625374,0.009640916250646114,1.0539772510528564,4.610358715057373,0.0022441507317125797,7.798689842224121,0.011221718043088913
51,21243,9900,1612644549,0.0170118547976017,0.0170118547976017,0.007453296333551407,0.007453296333551407,0.018600231036543846,0.00034532067365944386,0.003453206969425082,0,0,0.0012523143086582422,0.0108172707259655,0.001487285946495831,7.832386016845703,0.0013249068288132548,0.009307642467319965,0.02522699534893036,0.00953968707472086,1.0203092098236084,4.457411766052246,0.0022037418093532324,7.734825134277344,0.011105090379714966
52,21413,9980,1612644719,0.017338436096906662,0.017338436096906662,0.0085994191467762,0.0085994191467762,0.019401516765356064,0.0005633686669170856,0.0056336866691708565,0,0,0.0012198665644973516,0.010135084390640259,0.0014588979538530111,7.967711448669434,0.0012999394675716758,0.009487507864832878,0.02565443515777588,0.009724847041070461,1.2099816799163818,4.391820907592773,0.002273386809974909,7.911307334899902,0.011312652379274368
53,21607,10060,1612644913,0.014248955063521862,0.014248955063521862,0.006440069526433945,0.006440069526433945,0.015664713457226753,0.0004462723736651242,0.004462723154574633,0,0,0.0012224700767546892,0.010633846744894981,0.0014594064559787512,7.897880554199219,0.0012956045102328062,0.009255548939108849,0.02475864812731743,0.009493408724665642,1.034866452217102,4.781227111816406,0.002201870083808899,7.928664207458496,0.011141528375446796
54,22150,10320,1612645456,0.01666826196014881,0.01666826196014881,0.0073480852879583836,0.0073480852879583836,0.018250692635774612,0.00041802189662121236,0.0041802190244197845,0,0,0.0012049946235492826,0.010001087561249733,0.0014442172832787037,7.974087715148926,0.0013024378567934036,0.009376613423228264,0.025216279551386833,0.00961514562368393,1.1000405550003052,4.423571586608887,0.0022695260122418404,7.951084613800049,0.011203810572624207
55,22883,10660,1612646189,0.019802842289209366,0.019802842289209366,0.008482178673148155,0.008482178673148155,0.021573657169938087,0.0004930655704811215,0.004930655937641859,0,0,0.0012556881411001086,0.010916340164840221,0.0014902016846463084,7.817118167877197,0.0013703072909265757,0.009198848158121109,0.02587950974702835,0.009431279264390469,0.9522101879119873,4.388171195983887,0.0020954159554094076,7.747722625732422,0.010742058977484703
56,23173,10800,1612646479,0.020068714395165443,0.020068714395165443,0.009071114473044872,0.009071114473044872,0.02204371988773346,0.00036907015601173043,0.0036907014437019825,0,0,0.0012367283925414085,0.010922501794993877,0.0014775455929338932,8.027234077453613,0.0014143164735287428,0.009350834414362907,0.02619694359600544,0.009583988226950169,1.1207516193389893,4.309909343719482,0.002129624830558896,7.771780490875244,0.010956676676869392
57,23421,10920,1612646727,0.017839204519987106,0.017839204519987106,0.008195829577744007,0.008195829577744007,0.019666051492094994,0.0003261113597545773,0.003261114004999399,0,0,0.0011850572191178799,0.009921493008732796,0.0014256922295317054,8.021171569824219,0.001277456060051918,0.009244345128536224,0.025120742619037628,0.009486452676355839,1.023775577545166,4.558568000793457,0.0021525495685636997,8.070240020751953,0.011044008657336235
58,23677,11040,1612646983,0.01693415269255638,0.01693415269255638,0.007875462993979454,0.007875462993979454,0.018741287291049957,0.0004056055040564388,0.004056054167449474,0,0,0.001179706072434783,0.009957357309758663,0.0014229738153517246,8.10892391204834,0.0012836284004151821,0.009169479832053185,0.0243975892663002,0.009406848810613155,1.1111615896224976,4.696544647216797,0.0021465402096509933,7.9123215675354,0.011116379871964455
59,23762,11080,1612647068,0.018464554101228714,0.018464554101228714,0.007965795695781708,0.007965795695781708,0.02013332024216652,0.0004418647731654346,0.0044186473824083805,0,0,0.0011823403183370829,0.009864142164587975,0.0014244118938222528,8.069040298461914,0.0012814492220059037,0.009312161244452,0.02491103857755661,0.009553880430758,1.119014859199524,4.426044464111328,0.002177543006837368,8.057289123535156,0.011247153393924236
60,23928,11160,1612647234,0.013765868730843067,0.013765868730843067,0.00722219655290246,0.00722219655290246,0.015593035146594048,0.000243609887547791,0.0024360991083085537,0,0,0.001213452429510653,0.010048821568489075,0.001455930876545608,8.082613945007324,0.0012609264813363552,0.008918499574065208,0.02300051599740982,0.009156180545687675,1.058765172958374,4.67194938659668,0.0021321959793567657,7.922697067260742,0.011010797694325447
61,24355,11360,1612647661,0.019856613129377365,0.019856613129377365,0.009043383412063122,0.009043383412063122,0.02185250259935856,0.0002666274958755821,0.002666275016963482,0,0,0.00118489027954638,0.0098656564950943,0.0014269209932535887,8.067684173583984,0.0012614310253411531,0.009147509932518005,0.024449290707707405,0.009389368817210197,1.0632262229919434,4.485422134399414,0.002119422424584627,8.061990737915039,0.011075001209974289
62,25032,11680,1612648338,0.01920207403600216,0.01920207403600216,0.008129851892590523,0.008129851892590523,0.020899012684822083,0.0004339301376603544,0.004339301027357578,0,0,0.0011637069983407855,0.009804819710552692,0.0014080528635531664,8.144867897033691,0.0012784169521182775,0.009025857783854008,0.02405996061861515,0.00926622562110424,1.0412219762802124,4.807257652282715,0.002080349251627922,8.012264251708984,0.01096000149846077
63,26215,12240,1612649521,0.013752591796219349,0.013752591796219349,0.0074644917622208595,0.0074644917622208595,0.01570294238626957,0.00023003810201771557,0.0023003811948001385,0,0,0.001182837295345962,0.00982675887644291,0.0014283059863373637,8.182289123535156,0.0012383401626721025,0.008813224732875824,0.02252993732690811,0.009053411893546581,1.1123312711715698,4.196353435516357,0.0020806482061743736,8.006239891052246,0.01097356341779232
64,26300,12280,1612649606,0.018981974571943283,0.018981974571943283,0.007762047462165356,0.007762047462165356,0.020563507452607155,0.00043938480666838586,0.004393847659230232,0,0,0.0011470424942672253,0.009762941859662533,0.0013927959371358156,8.191776275634766,0.0012596786255016923,0.008837634697556496,0.02383151650428772,0.00908139068633318,0.9573915004730225,3.904904842376709,0.0019777026027441025,8.125213623046875,0.010699604637920856
65,26473,12360,1612649779,0.018661335110664368,0.018661335110664368,0.007206522859632969,0.007206522859632969,0.02003706991672516,0.0002935886732302606,0.0029358866158872843,0,0,0.001160643296316266,0.01068267971277237,0.0014019127702340484,8.042323112487793,0.0012510903179645538,0.008855987340211868,0.024033736437559128,0.009097559377551079,1.0620415210723877,4.438465118408203,0.001976453699171543,8.052431106567383,0.01067627128213644
66,26778,12500,1612650084,0.021677875891327858,0.021677875891327858,0.009249578230082989,0.009249578230082989,0.023620691150426865,0.0003851210349239409,0.0038512111641466618,0,0,0.001206288463436067,0.010838090442121029,0.0014485231367871165,8.074490547180176,0.0013626222498714924,0.009129965677857399,0.0253542922437191,0.009365979582071304,0.9947693943977356,4.924713611602783,0.0020204863976687193,7.867162704467773,0.010831334628164768
67,27031,12620,1612650337,0.016717256978154182,0.016717256978154182,0.007442614994943142,0.007442614994943142,0.018340658396482468,0.0004501978401094675,0.004501978401094675,0,0,0.0011343320365995169,0.009621227160096169,0.0013803178444504738,8.199531555175781,0.0012325443094596267,0.00897451862692833,0.024098269641399384,0.009218281134963036,0.9877333045005798,4.6426167488098145,0.001996595412492752,8.125434875488281,0.010911189019680023
