,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
19,13412,6140,1613137430,84.32535552978516,84.32535552978516,2.2281641960144043,2.2281641960144043,0.22681455314159393,0.08074313402175903,0.08074313402175903,0,0,-2.143150806427002,-1.3485097885131836,-2.100146770477295,4.300415515899658,-2.115525245666504,-1.373530387878418,0.02181212604045868,-1.332150936126709,6.417125701904297,13.046104431152344,0.002478166949003935,4.137946605682373,0.007192244753241539,,
20,13537,6200,1613137555,122.4981918334961,122.4981918334961,2.9233336448669434,2.9233336448669434,0.22681455314159393,0.1211378425359726,0.1211378425359726,0,0,-2.229123115539551,-1.1594072580337524,-2.179551362991333,4.957180976867676,-2.131229877471924,-1.0759317874908447,0.02253650687634945,-1.0274765491485596,8.429826736450195,14.910186767578125,0.0025253817439079285,4.8455328941345215,0.006952973082661629,,
21,14838,6800,1613138856,121.4000015258789,121.4000015258789,3.9151997566223145,3.9151997566223145,0.22681455314159393,0.06404154747724533,0.06404154747724533,0,0,-2.219480037689209,-1.2181257009506226,-2.170358657836914,4.912140846252441,-2.220717430114746,-1.1660809516906738,0.022554408758878708,-1.1161919832229614,5.704712867736816,10.009049415588379,0.002295338548719883,4.988893032073975,0.006943884305655956,,
22,14965,6860,1613138983,109.15748596191406,109.15748596191406,3.2418313026428223,3.2418313026428223,0.22681455314159393,0.04105116054415703,0.04105116054415703,0,0,-2.3328118324279785,-1.1433521509170532,-2.2802703380584717,5.254181385040283,-2.013554096221924,-0.9067418575286865,0.02051854133605957,-0.8555763363838196,6.018407821655273,13.081862449645996,0.002351977862417698,5.116548538208008,0.007299184799194336,,
23,16792,7720,1613140810,109.63838958740234,109.63838958740234,4.038710117340088,4.038710117340088,0.22681455314159393,0.11562087386846542,0.11562087386846542,0,0,-2.346312999725342,-1.2494313716888428,-2.2932510375976562,5.306224346160889,-2.1090712547302246,-1.0387403964996338,0.021268974989652634,-0.9858533143997192,4.099209785461426,8.894048690795898,0.0021825996227562428,5.288705348968506,0.006948206108063459,,
24,16928,7780,1613140946,120.61629486083984,120.61629486083984,3.8854053020477295,3.8854053020477295,0.22681455314159393,0.10769195854663849,0.10769195854663849,0,0,-2.049280881881714,-1.257904291152954,-2.001636028289795,4.764491081237793,-2.15193510055542,-1.3290348052978516,0.0211887639015913,-1.2858214378356934,6.675216197967529,7.334133148193359,0.0021692959126085043,4.321342945098877,0.007203413173556328,,
25,18172,8360,1613142190,114.4149398803711,114.4149398803711,3.9606213569641113,3.9606213569641113,0.22681455314159393,0.08893223851919174,0.08893223851919174,0,0,-2.2755610942840576,-1.2171390056610107,-2.2208290100097656,5.473209381103516,-2.2783138751983643,-1.2140997648239136,0.021354712545871735,-1.1633144617080688,5.069264888763428,5.834639549255371,0.002030626405030489,5.0785417556762695,0.006709518376737833,,
26,18682,8600,1613142700,109.107421875,109.107421875,4.7123308181762695,4.7123308181762695,0.22681455314159393,0.08103756606578827,0.08103756606578827,0,0,-2.398085832595825,-1.2832977771759033,-2.342226505279541,5.585934162139893,-2.3415446281433105,-1.1945059299468994,0.01953972317278385,-1.1408748626708984,7.065297603607178,7.731688022613525,0.002013259334489703,5.363112449645996,0.0070959171280264854,,
27,19544,9000,1613143562,107.22308349609375,107.22308349609375,4.0094313621521,4.0094313621521,0.22681455314159393,0.050808846950531006,0.050808846950531006,0,0,-2.461594581604004,-0.9771391153335571,-2.3979673385620117,6.362695217132568,-2.4001286029815674,-1.041975975036621,0.018939528614282608,-0.9810754060745239,4.265598297119141,6.47666597366333,0.001854669419117272,6.090061664581299,0.007403790485113859,,
28,19711,9080,1613143729,109.53645324707031,109.53645324707031,5.12033224105835,5.12033224105835,0.22681455314159393,0.0717654824256897,0.0717654824256897,0,0,-2.423783779144287,-1.0817911624908447,-2.361218214035034,6.256531715393066,-2.263723373413086,-1.0390926599502563,0.0195853803306818,-0.9779457449913025,6.482394218444824,6.028979301452637,0.0019185595447197556,6.114696979522705,0.007333379704505205,,
29,19882,9160,1613143900,86.62452697753906,86.62452697753906,3.2053592205047607,3.2053592205047607,0.22681455314159393,0.17026637494564056,0.17026637494564056,0,0,-2.112183094024658,-1.0046590566635132,-2.054533004760742,5.764998435974121,-2.2029380798339844,-1.2718803882598877,0.019642982631921768,-1.2206501960754395,5.503410816192627,6.989206790924072,0.0024844701401889324,5.123016834259033,0.006971405819058418,,
30,20139,9280,1613144157,143.44046020507812,143.44046020507812,3.6003823280334473,3.6003823280334473,0.22681455314159393,0.08655308187007904,0.08655308187007904,0,0,-2.4296743869781494,-0.9837960004806519,-2.368612766265869,6.10613489151001,-2.355166435241699,-0.9509904384613037,0.019949860870838165,-0.8895577192306519,3.871480941772461,6.791516304016113,0.001928277313709259,6.1432695388793945,0.007153176236897707,,
31,20309,9360,1613144327,116.0496597290039,116.0496597290039,2.8718066215515137,2.8718066215515137,0.22681455314159393,0.05728713423013687,0.05728713423013687,0,0,-2.5159056186676025,-1.1061370372772217,-2.4542288780212402,6.167693138122559,-2.365567445755005,-0.9496399164199829,0.019651344045996666,-0.8872368335723877,4.7264404296875,5.888315200805664,0.0018797481898218393,6.240306377410889,0.007091025821864605,,
32,20395,9400,1613144413,137.75680541992188,137.75680541992188,5.488907337188721,5.488907337188721,0.22681455314159393,0.08795233815908432,0.08795233815908432,0,0,-2.407320499420166,-1.0889973640441895,-2.3442022800445557,6.31185245513916,-2.391942262649536,-1.1538314819335938,0.019475536420941353,-1.0957893133163452,4.586523056030273,5.892645359039307,0.0019339058781042695,5.804211616516113,0.007335148751735687,,
33,20654,9520,1613144672,124.58734130859375,124.58734130859375,4.65590238571167,4.65590238571167,0.22681455314159393,0.16042210161685944,0.16042210161685944,0,0,-2.4547133445739746,-1.0836126804351807,-2.3896727561950684,6.504105567932129,-2.21852445602417,-0.9777369499206543,0.019755292683839798,-0.9163299798965454,4.883419513702393,6.301671981811523,0.002005520509555936,6.140695571899414,0.0071770246140658855,,
34,21499,9920,1613145517,122.95355224609375,122.95355224609375,6.016152381896973,6.016152381896973,0.22681455314159393,0.06115077808499336,0.06115077808499336,0,0,-2.429858684539795,-0.9978259801864624,-2.3650124073028564,6.484626770019531,-2.371795654296875,-1.0658643245697021,0.018500760197639465,-1.0042991638183594,4.212667942047119,6.080594539642334,0.0021031908690929413,6.156510353088379,0.00732816569507122,,
35,23057,10620,1613147075,126.1564712524414,126.1564712524414,4.933415412902832,4.933415412902832,0.22681455314159393,0.12187100946903229,0.12187100946903229,0,0,-2.4694573879241943,-1.0642588138580322,-2.4049696922302246,6.448760032653809,-2.2349562644958496,-0.8340301513671875,0.021000700071454048,-0.7731302976608276,2.6252617835998535,6.114014625549316,0.0020221758168190718,6.089992046356201,0.007629564497619867,,
36,23481,10820,1613147499,136.87998962402344,136.87998962402344,3.987565517425537,3.987565517425537,0.22681455314159393,0.09883888065814972,0.09883888065814972,0,0,-2.5078482627868652,-0.6883770823478699,-2.434811592102051,7.303637504577637,-2.1431808471679688,-0.561393141746521,0.021789945662021637,-0.49015673995018005,2.631218433380127,5.557430267333984,0.0021422170102596283,7.123642444610596,0.00751588586717844,,
37,23610,10880,1613147628,130.96405029296875,130.96405029296875,3.726022243499756,3.726022243499756,0.22681455314159393,0.15473756194114685,0.15473756194114685,0,0,-2.330925226211548,-0.9251958131790161,-2.263561487197876,6.736344814300537,-2.244506597518921,-0.9730734825134277,0.01962633803486824,-0.9083359241485596,2.881993532180786,5.940495014190674,0.002366280648857355,6.473752021789551,0.0071200113743543625,,
38,24642,11360,1613148660,147.9532928466797,147.9532928466797,4.979849815368652,4.979849815368652,0.22681455314159393,0.05726773291826248,0.05726773291826248,0,0,-2.5534915924072266,-0.9745115041732788,-2.483450412750244,7.004148006439209,-2.2300024032592773,-0.7355015277862549,0.020498126745224,-0.6695460081100464,2.4420387744903564,6.176942825317383,0.0018392070196568966,6.595549583435059,0.00738422479480505,,
39,25065,11560,1613149083,80.56024169921875,80.56024169921875,4.363640785217285,4.363640785217285,0.22681455314159393,0.11140532791614532,0.11140532791614532,0,0,-2.296112537384033,-1.0394355058670044,-2.2292516231536865,6.686110019683838,-2.2812423706054688,-1.00469970703125,0.01964077353477478,-0.9389941692352295,3.5870070457458496,5.651153564453125,0.001892070285975933,6.570549011230469,0.007321629673242569,,
40,25148,11600,1613149166,88.26422119140625,88.26422119140625,3.1819562911987305,3.1819562911987305,0.22681455314159393,0.09155167639255524,0.09155167639255524,0,0,-2.169311285018921,-1.1676636934280396,-2.1123595237731934,5.695152282714844,-2.221980333328247,-1.1179966926574707,0.020963478833436966,-1.059814453125,3.2967419624328613,4.147645950317383,0.0020068504381924868,5.818208694458008,0.006788766942918301,,
41,25315,11680,1613149333,111.7081069946289,111.7081069946289,5.135637283325195,5.135637283325195,0.22681455314159393,0.10370119661092758,0.10370119661092758,0,0,-2.288174629211426,-1.1275818347930908,-2.2250161170959473,6.315882682800293,-2.3759615421295166,-1.073718786239624,0.018992550671100616,-1.012845754623413,2.417600631713867,4.999110221862793,0.0018494731048122048,6.087305545806885,0.0070954132825136185,,
42,26439,12200,1613150457,125.17289733886719,125.17289733886719,4.3614678382873535,4.3614678382873535,0.22681455314159393,0.11104043573141098,0.11104043573141098,0,0,-2.5220229625701904,-0.7814701199531555,-2.4510598182678223,7.096318244934082,-2.5007526874542236,-0.7522475719451904,0.020296284928917885,-0.680976390838623,2.735351800918579,5.416958808898926,0.001821459038183093,7.1271209716796875,0.007141944952309132,,
43,26524,12240,1613150542,104.2548828125,104.2548828125,5.772732734680176,5.772732734680176,0.22681455314159393,0.11689132452011108,0.11689132452011108,0,0,-2.3639144897460938,-0.9532012939453125,-2.2928948402404785,7.1019487380981445,-2.221327781677246,-0.9907640218734741,0.018217705190181732,-0.924732506275177,3.7191929817199707,5.371711254119873,0.001873814850114286,6.603150367736816,0.007471226621419191,,
44,27510,12700,1613151528,133.45230102539062,133.45230102539062,5.342503070831299,5.342503070831299,0.22681455314159393,0.047195423394441605,0.047195423394441605,0,0,-2.5260748863220215,-0.7020813822746277,-2.449502468109131,7.657234191894531,-2.5453431606292725,-0.783382773399353,0.018246004357933998,-0.709284782409668,2.9144492149353027,5.108736991882324,0.001817140611819923,7.409801483154297,0.007234715390950441,,
45,28037,12940,1613152055,90.28233337402344,90.28233337402344,4.906607151031494,4.906607151031494,0.22681455314159393,0.15687982738018036,0.15687982738018036,0,0,-2.3489415645599365,-1.059902310371399,-2.280344247817993,6.859720706939697,-2.4290757179260254,-1.0463274717330933,0.019248269498348236,-0.9818514585494995,2.0560638904571533,5.6655402183532715,0.001994869438931346,6.447605133056641,0.007074280176311731,,
46,30813,14240,1613154831,142.29718017578125,142.29718017578125,5.49770450592041,5.49770450592041,0.22681455314159393,0.06135135143995285,0.06135135143995285,0,0,-2.4483535289764404,-0.5019277334213257,-2.367109775543213,8.124397277832031,-2.6061925888061523,-0.7238795757293701,0.018297212198376656,-0.6459335088729858,3.9307098388671875,4.724880218505859,0.0019269406329840422,7.79460334777832,0.007526729255914688,,
47,31195,14420,1613155213,96.45918273925781,96.45918273925781,4.699396133422852,4.699396133422852,0.22681455314159393,0.08219242841005325,0.08219242841005325,0,0,-2.672706127166748,-0.6084228754043579,-2.59165358543396,8.10522747039795,-2.655336856842041,-0.462386816740036,0.01843506284058094,-0.3822316527366638,2.130216598510742,4.821528434753418,0.0017485511489212513,8.01551628112793,0.007671646773815155,,
48,31365,14500,1613155383,105.08650207519531,105.08650207519531,4.872159957885742,4.872159957885742,0.22681455314159393,0.11517548561096191,0.11517548561096191,0,0,-2.5158917903900146,-0.8560824394226074,-2.441685199737549,7.420684814453125,-2.401531934738159,-0.7682004570960999,0.020223459228873253,-0.6960984468460083,3.6918880939483643,4.067698955535889,0.0019543024245649576,7.210204124450684,0.007322960067540407,,
49,31454,14540,1613155472,116.27559661865234,116.27559661865234,5.463572025299072,5.463572025299072,0.22681455314159393,0.04512576013803482,0.04512576013803482,0,0,-2.6974527835845947,-0.4555646777153015,-2.615086078643799,8.236663818359375,-2.5116400718688965,-0.4458801746368408,0.018334705382585526,-0.3614112138748169,2.593620777130127,4.061557769775391,0.0017879459774121642,8.4468994140625,0.0074266125448048115,,
50,31541,14580,1613155559,147.04519653320312,147.04519653320312,6.303671360015869,6.303671360015869,0.22681455314159393,0.07630322128534317,0.07630322128534317,0,0,-2.528651714324951,-0.6648223400115967,-2.4470572471618652,8.159448623657227,-2.4436135292053223,-0.7082878947257996,0.01921096071600914,-0.6312395334243774,3.0379176139831543,6.1344475746154785,0.0018612183630466461,7.704836845397949,0.007590874098241329,,
51,31677,14640,1613155695,169.54342651367188,169.54342651367188,4.941264629364014,4.941264629364014,0.22681455314159393,0.05842746049165726,0.05842746049165726,0,0,-2.683363676071167,-0.6528381705284119,-2.6032612323760986,8.010287284851074,-2.5941128730773926,-0.4948906898498535,0.018727632239460945,-0.4136754870414734,1.9432964324951172,5.207663059234619,0.0017738665919750929,8.121521949768066,0.0075841667130589485,,
52,31973,14780,1613155991,113.8103256225586,113.8103256225586,6.6543121337890625,6.6543121337890625,0.22681455314159393,0.08890233188867569,0.08890233188867569,0,0,-2.538303852081299,-0.4281787872314453,-2.4511654376983643,8.713854789733887,-2.418529987335205,-0.7437753677368164,0.019946739077568054,-0.6576111912727356,1.7628480195999146,5.070621490478516,0.0017817642074078321,8.616415023803711,0.007736559957265854,,
53,32015,14800,1613156033,115.19512939453125,115.19512939453125,6.527298927307129,6.527298927307129,0.22681455314159393,0.10066665709018707,0.10066665709018707,0,0,-2.524832248687744,-0.8612347841262817,-2.4456679821014404,7.916412353515625,-2.220764398574829,-0.6045876741409302,0.020851466804742813,-0.5290091037750244,2.688366413116455,4.729886054992676,0.0019913462456315756,7.557863235473633,0.007595724891871214,,
54,32500,15020,1613156518,124.86705017089844,124.86705017089844,4.735171318054199,4.735171318054199,0.22681455314159393,0.04148826375603676,0.04148826375603676,0,0,-2.693732738494873,-0.4531335234642029,-2.6079423427581787,8.578988075256348,-2.5938501358032227,-0.4564968943595886,0.01760018989443779,-0.37257152795791626,1.7850263118743896,4.26846170425415,0.0018018658738583326,8.392539024353027,0.007449334487318993,,
55,33738,15600,1613157756,98.6835708618164,98.6835708618164,4.798393726348877,4.798393726348877,0.22681455314159393,0.08232618123292923,0.08232618123292923,0,0,-2.676924467086792,-0.6562601327896118,-2.5951735973358154,8.175086975097656,-2.4825987815856934,-0.39523079991340637,0.019943634048104286,-0.3158959448337555,2.7320568561553955,3.708245038986206,0.0018533491529524326,7.933485507965088,0.007555648684501648,,
56,33783,15620,1613157801,124.2986068725586,124.2986068725586,4.026589393615723,4.026589393615723,0.22681455314159393,0.058169882744550705,0.058169882744550705,0,0,-2.6977670192718506,-0.393516480922699,-2.614917039871216,8.285009384155273,-2.7112483978271484,-0.3957803249359131,0.018260862678289413,-0.3110917806625366,3.1732091903686523,3.717355966567993,0.0017715225694701076,8.468854904174805,0.007647411897778511,,
57,35754,16540,1613159772,117.51456451416016,117.51456451416016,5.222018241882324,5.222018241882324,0.22681455314159393,0.058847825974226,0.058847825974226,0,0,-2.7623658180236816,-0.09822110086679459,-2.6722092628479004,9.01563835144043,-2.722295045852661,-0.13890498876571655,0.019178738817572594,-0.04872770234942436,2.3177099227905273,5.077227592468262,0.001856836024671793,9.017728805541992,0.007732541300356388,,
58,36215,16760,1613160233,133.48915100097656,133.48915100097656,5.15526008605957,5.15526008605957,0.22681455314159393,0.0754951611161232,0.0754951611161232,0,0,-2.8194289207458496,-0.3571940064430237,-2.7306771278381348,8.87520694732666,-2.7446670532226562,-0.2043980360031128,0.019549116492271423,-0.11256120353937149,1.8587992191314697,4.091094970703125,0.0018064862815663218,9.183683395385742,0.007702097296714783,,
59,36346,16820,1613160364,128.33578491210938,128.33578491210938,7.0189528465271,7.0189528465271,0.22681455314159393,0.10494564473628998,0.10494564473628998,0,0,-2.79827618598938,-0.22781629860401154,-2.7079215049743652,9.035506248474121,-2.5276803970336914,0.04636828601360321,0.020798739045858383,0.13669365644454956,2.0828542709350586,4.331043720245361,0.001871695276349783,9.032537460327148,0.007978502660989761,,
60,36849,17060,1613160867,138.45126342773438,138.45126342773438,4.723639011383057,4.723639011383057,0.22681455314159393,0.1306782066822052,0.1306782066822052,0,0,-2.715437412261963,-0.7198887467384338,-2.6319165229797363,8.352117538452148,-2.6876115798950195,-0.3758859634399414,0.01937318593263626,-0.29318472743034363,2.003547191619873,4.116428375244141,0.0017941531259566545,8.270125389099121,0.007556653581559658,,
61,37224,17240,1613161242,157.64024353027344,157.64024353027344,6.74844217300415,6.74844217300415,0.22681455314159393,0.10865139961242676,0.10865139961242676,0,0,-2.6602113246917725,-0.34994783997535706,-2.5677428245544434,9.24685287475586,-2.547855854034424,-0.3921293020248413,0.019330767914652824,-0.30226412415504456,1.77977454662323,5.003133773803711,0.0021745585836470127,8.9865140914917,0.007649490609765053,,
62,37351,17300,1613161369,121.79034423828125,121.79034423828125,5.384452819824219,5.384452819824219,0.22681455314159393,0.12067928165197372,0.12067928165197372,0,0,-2.473936080932617,-0.7068342566490173,-2.392085313796997,8.185070991516113,-2.471590518951416,-0.9302691221237183,0.020586729049682617,-0.8500029444694519,1.9346472024917603,3.5735342502593994,0.0019068613182753325,8.026617050170898,0.0077529773116111755,,
63,37392,17320,1613161410,109.87139892578125,109.87139892578125,3.928499937057495,3.928499937057495,0.22681455314159393,0.08915004134178162,0.08915004134178162,0,0,-2.5965142250061035,-0.6280730366706848,-2.517134189605713,7.937987327575684,-2.593698263168335,-0.3844025433063507,0.01736759953200817,-0.30157479643821716,1.7621691226959229,4.102872848510742,0.0017920261016115546,8.28277587890625,0.007307753898203373,,
64,37614,17420,1613161632,125.15970611572266,125.15970611572266,5.767868518829346,5.767868518829346,0.22681455314159393,0.06497325003147125,0.06497325003147125,0,0,-2.799234390258789,-0.29670077562332153,-2.7085368633270264,9.069717407226562,-2.7062935829162598,-0.14746937155723572,0.0196184441447258,-0.05454442277550697,1.6541792154312134,4.180685043334961,0.0018013042863458395,9.292495727539062,0.007499895058572292,,
65,37876,17540,1613161894,153.69044494628906,153.69044494628906,7.813438415527344,7.813438415527344,0.22681455314159393,0.11558842658996582,0.11558842658996582,0,0,-2.6339545249938965,-0.4449755549430847,-2.5400185585021973,9.393654823303223,-2.624885320663452,-0.5123881101608276,0.02034531533718109,-0.4222472906112671,2.2052013874053955,5.085123062133789,0.0018677891930565238,9.014083862304688,0.00782265979796648,,
66,38821,17980,1613162839,127.9609603881836,127.9609603881836,6.625161170959473,6.625161170959473,0.22681455314159393,0.10946984589099884,0.10946984589099884,0,0,-2.621215343475342,-0.28916990756988525,-2.52998423576355,9.12313461303711,-2.5982697010040283,-0.3870110511779785,0.01933460310101509,-0.29795390367507935,1.5339059829711914,4.362213134765625,0.001853210967965424,8.905710220336914,0.007649848237633705,,
67,38957,18040,1613162975,105.8074951171875,105.8074951171875,5.837113380432129,5.837113380432129,0.22681455314159393,0.4036082625389099,0.4036082625389099,0,0,-2.499532461166382,-0.6202642321586609,-2.4019370079040527,9.759562492370605,-2.215627908706665,-1.001307487487793,0.02444847673177719,-0.9200001955032349,2.3223917484283447,3.8869788646698,0.0021974819246679544,8.130727767944336,0.008080773055553436,,
