,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
0,1525,580,1613045805,46.00532913208008,46.00532913208008,1.894070029258728,1.894070029258728,0.23238947987556458,0.00849907100200653,0.0849907174706459,0,0,-0.6785455346107483,-0.3982148766517639,-0.6683177947998047,10.227745056152344,-0.9057549238204956,-0.4580020308494568,0.05406933277845383,-0.44659507274627686,16.582393646240234,16.578262329101562,0.01047762855887413,11.406947135925293,0.02299938164651394,,
1,2335,980,1613046615,56.582069396972656,56.582069396972656,2.6165647506713867,2.6165647506713867,0.23238947987556458,0.01237632054835558,0.12376320362091064,0,0,-0.8029947280883789,-0.3973340094089508,-0.790138840675354,12.855878829956055,-1.101559042930603,-0.5514228343963623,0.03161921724677086,-0.5376596450805664,15.936211585998535,21.261693954467773,0.013437369838356972,13.763179779052734,0.016165945678949356,,
2,2912,1260,1613047192,62.551658630371094,62.551658630371094,3.520869731903076,3.520869731903076,0.23238947987556458,0.017651472240686417,0.17651474475860596,0,0,-0.9826405644416809,-0.3937641978263855,-0.9661238789558411,16.516576766967773,-1.155436635017395,-0.3440166115760803,0.02986070327460766,-0.3275718092918396,14.689751625061035,17.507102966308594,0.00939561054110527,16.444793701171875,0.016758404672145844,,
3,3074,1340,1613047354,83.6877670288086,83.6877670288086,4.8683061599731445,4.8683061599731445,0.23238947987556458,0.008654020726680756,0.08654020726680756,0,0,-1.4115827083587646,0.05380404740571976,-1.386643409729004,24.938995361328125,-1.6611270904541016,-0.25830206274986267,0.030766047537326813,-0.23370034992694855,14.889673233032227,16.893329620361328,0.006282196380198002,24.601703643798828,0.013109564781188965,,
4,3405,1500,1613047685,93.67877197265625,93.67877197265625,4.673399925231934,4.673399925231934,0.23238947987556458,0.018515702337026596,0.18515703082084656,0,0,-1.3038413524627686,-0.16718287765979767,-1.2815594673156738,22.28167152404785,-1.2882457971572876,-0.32277655601501465,0.03474770858883858,-0.3032084107398987,14.401544570922852,20.797597885131836,0.006942838430404663,19.568157196044922,0.014637047424912453,,
5,3487,1540,1613047767,87.71690368652344,87.71690368652344,5.437441349029541,5.437441349029541,0.23238947987556458,0.008643909357488155,0.0864390954375267,0,0,-1.4134947061538696,-0.027422526851296425,-1.3894908428192139,24.00372314453125,-1.484527349472046,-0.11501288414001465,0.03200283646583557,-0.09249892830848694,13.812440872192383,18.04070281982422,0.007291012443602085,22.51395606994629,0.013075048103928566,,
6,3946,1760,1613048226,79.31822204589844,79.31822204589844,3.393770694732666,3.393770694732666,0.23238947987556458,0.013855834491550922,0.13855834305286407,0,0,-1.30806565284729,-0.38244497776031494,-1.291289210319519,16.776565551757812,-1.498910665512085,-0.4056074023246765,0.029265444725751877,-0.3875431418418884,13.910189628601074,19.986515045166016,0.006690770387649536,18.064268112182617,0.012111923657357693,,
7,4027,1800,1613048307,81.21221160888672,81.21221160888672,4.624790668487549,4.624790668487549,0.23238947987556458,0.00800903420895338,0.08009034395217896,0,0,-1.7735220193862915,-0.09115354716777802,-1.7493889331817627,24.133268356323242,-1.8379441499710083,-0.05310606583952904,0.030929813161492348,-0.028899608179926872,13.231493949890137,19.369991302490234,0.005070780869573355,24.206457138061523,0.011593502946197987,,
8,4188,1880,1613048468,69.25372314453125,69.25372314453125,4.336609363555908,4.336609363555908,0.23238947987556458,0.012416483834385872,0.12416483461856842,0,0,-1.5519239902496338,-0.15736344456672668,-1.5277633666992188,24.16065216064453,-1.535419225692749,-0.12074065208435059,0.033148594200611115,-0.09657831490039825,13.936923027038574,17.97770881652832,0.005853449460119009,24.162336349487305,0.012010439299046993,,
9,4515,2040,1613048795,84.57254028320312,84.57254028320312,4.829390048980713,4.829390048980713,0.23238947987556458,0.01874157227575779,0.1874157339334488,0,0,-1.282196283340454,-0.04098666459321976,-1.2589054107666016,23.29053497314453,-1.1454180479049683,0.0295280609279871,0.04007256403565407,0.05316939204931259,13.365890502929688,17.504209518432617,0.008297679014503956,23.64133071899414,0.012080990709364414,,
10,4555,2060,1613048835,76.08460235595703,76.08460235595703,5.176762580871582,5.176762580871582,0.23238947987556458,0.020071430131793022,0.2007143199443817,0,0,-1.4041073322296143,-0.2146570235490799,-1.3833513259887695,20.756200790405273,-1.4689111709594727,-0.2903386354446411,0.033627793192863464,-0.271173894405365,12.851088523864746,18.72943687438965,0.006282169371843338,19.164709091186523,0.012529991567134857,,
11,4886,2220,1613049166,105.28194427490234,105.28194427490234,5.696601867675781,5.696601867675781,0.23238947987556458,0.011627773754298687,0.11627775430679321,0,0,-1.4970581531524658,-0.3592894673347473,-1.4764482975006104,20.60964584350586,-1.761618971824646,-0.46063387393951416,0.03454276919364929,-0.4406082034111023,12.89046573638916,18.583158493041992,0.005546948406845331,20.025707244873047,0.012445081025362015,,
12,5375,2460,1613049655,97.98551177978516,97.98551177978516,5.246915340423584,5.246915340423584,0.2323894500732422,0.008305756375193596,0.08305756747722626,0,0,-1.8612067699432373,-0.05576283857226372,-1.8358662128448486,25.3408145904541,-1.7446553707122803,-0.03437758982181549,0.03659554570913315,-0.009570349007844925,13.067516326904297,19.165721893310547,0.005253594368696213,24.807241439819336,0.011821676045656204,,
13,5534,2540,1613049814,123.6222915649414,123.6222915649414,4.865135669708252,4.865135669708252,0.2323894500732422,0.0158737413585186,0.1587374061346054,0,0,-1.7386248111724854,-0.047676026821136475,-1.714508056640625,24.116769790649414,-1.9404282569885254,-0.06002632528543472,0.033845145255327225,-0.03636450320482254,11.0352783203125,18.604095458984375,0.0053695328533649445,23.661827087402344,0.01111694984138012,,
14,5660,2600,1613049940,96.44239044189453,96.44239044189453,4.6723527908325195,4.6723527908325195,0.2323894500732422,0.01502999197691679,0.15029992163181305,0,0,-1.8655815124511719,-0.029881011694669724,-1.8403457403182983,25.23556900024414,-1.9119901657104492,0.11438857018947601,0.034134551882743835,0.13902124762535095,11.961661338806152,18.342899322509766,0.004973452538251877,24.632675170898438,0.011126204393804073,,
15,6753,3140,1613051033,93.17222595214844,93.17222595214844,4.188704490661621,4.188704490661621,0.2323894500732422,0.0204413291066885,0.2044132947921753,0,0,-1.7404781579971313,-0.06228780746459961,-1.717376947402954,23.101032257080078,-1.9586005210876465,-0.09920531511306763,0.034074991941452026,-0.07603377848863602,12.756601333618164,16.962478637695312,0.005729393567889929,23.171539306640625,0.010626563802361488,,
16,6833,3180,1613051113,122.65110778808594,122.65110778808594,6.692881107330322,6.692881107330322,0.2323894500732422,0.017508959397673607,0.17508959770202637,0,0,-1.879957914352417,0.13714906573295593,-1.8555386066436768,24.419578552246094,-2.018143892288208,-0.05510115623474121,0.03556494414806366,-0.031794946640729904,10.722405433654785,17.337247848510742,0.004584270063787699,23.30621337890625,0.011193374171853065,,
17,6954,3240,1613051234,132.33717346191406,132.33717346191406,6.633637428283691,6.633637428283691,0.2323894500732422,0.012754091992974281,0.12754091620445251,0,0,-1.5540952682495117,-0.09475575387477875,-1.5320534706115723,22.041900634765625,-1.8828065395355225,-0.2833574414253235,0.038617536425590515,-0.2623347043991089,12.103055000305176,18.5234375,0.005127015057951212,21.022735595703125,0.011507859453558922,,
18,7159,3340,1613051439,120.97330474853516,120.97330474853516,6.371589183807373,6.371589183807373,0.2323894500732422,0.013928850181400776,0.1392884999513626,0,0,-1.9365551471710205,0.529316782951355,-1.9084352254867554,28.119762420654297,-1.6224713325500488,0.5265618562698364,0.035062000155448914,0.5532575845718384,12.183280944824219,17.961227416992188,0.006105093285441399,26.69567108154297,0.01139826513826847,,
19,7320,3420,1613051600,114.3197250366211,114.3197250366211,6.27817440032959,6.27817440032959,0.2323894500732422,0.02481384389102459,0.2481384575366974,0,0,-1.7812509536743164,0.26603424549102783,-1.756675124168396,24.575368881225586,-1.8997093439102173,0.06507587432861328,0.03788717836141586,0.0913674458861351,11.645248413085938,15.37429428100586,0.00494824443012476,26.29156494140625,0.010539088398218155,,
20,7479,3500,1613051759,143.7752227783203,143.7752227783203,6.396894931793213,6.396894931793213,0.2323894500732422,0.012758085504174232,0.12758085131645203,0,0,-1.8484779596328735,0.602832019329071,-1.820945143699646,27.533056259155273,-2.0101447105407715,0.21937572956085205,0.03463668376207352,0.24569791555404663,11.73859977722168,16.810157775878906,0.004874912090599537,26.322174072265625,0.011131642386317253,,
21,7601,3560,1613051881,124.35414123535156,124.35414123535156,7.524691581726074,7.524691581726074,0.2323894500732422,0.01642630621790886,0.1642630398273468,0,0,-1.9130737781524658,0.21916058659553528,-1.8869848251342773,26.088665008544922,-2.0663211345672607,0.06390966475009918,0.036005981266498566,0.08876869082450867,10.974699020385742,20.267309188842773,0.004782704636454582,24.859024047851562,0.010789604857563972,,
22,7642,3580,1613051922,89.27257537841797,89.27257537841797,4.491512298583984,4.491512298583984,0.2323894500732422,0.015777358785271645,0.15777358412742615,0,0,-2.0724077224731445,0.12396550178527832,-2.0471909046173096,25.216768264770508,-2.108344078063965,0.35255342721939087,0.03492800146341324,0.37792009115219116,11.809309005737305,15.422002792358398,0.004909127950668335,25.366657257080078,0.010467962361872196,,
23,7889,3700,1613052169,92.21577453613281,92.21577453613281,4.059789657592773,4.059789657592773,0.2323894500732422,0.011424591764807701,0.1142459288239479,0,0,-2.0919289588928223,0.009688575752079487,-2.069669723510742,22.25920295715332,-2.0576703548431396,0.5577187538146973,0.03457571193575859,0.5805318355560303,11.03092098236084,18.016624450683594,0.004635178484022617,22.813106536865234,0.010743383318185806,,
24,8089,3800,1613052369,98.95234680175781,98.95234680175781,5.970834255218506,5.970834255218506,0.2323894500732422,0.014439982362091541,0.14439980685710907,0,0,-1.9877036809921265,0.4987541139125824,-1.9619451761245728,25.75870132446289,-2.063694953918457,0.466642826795578,0.035126350820064545,0.49135786294937134,12.569003105163574,16.548368453979492,0.005404195282608271,24.715042114257812,0.011194782331585884,,
25,9720,4600,1613054000,142.1299591064453,142.1299591064453,8.20378303527832,8.20378303527832,0.2323894500732422,0.01577233150601387,0.1577233076095581,0,0,-2.002131938934326,0.42391839623451233,-1.977394461631775,24.737688064575195,-2.055135726928711,0.32492220401763916,0.03553744778037071,0.3482312858104706,8.398086547851562,15.036592483520508,0.004713067784905434,23.309051513671875,0.011148853227496147,,
26,9843,4660,1613054123,112.04951477050781,112.04951477050781,5.856966495513916,5.856966495513916,0.2323894500732422,0.020497260615229607,0.20497262477874756,0,0,-1.968017578125,0.28970956802368164,-1.9421157836914062,25.9017333984375,-1.9523241519927979,0.37379252910614014,0.03648493438959122,0.39782699942588806,9.382699012756348,15.786821365356445,0.004808470606803894,24.034475326538086,0.011102098971605301,,
27,10731,5080,1613055011,120.11038970947266,120.11038970947266,6.672405242919922,6.672405242919922,0.23238947987556458,0.015406046994030476,0.1540604531764984,0,0,-2.157001256942749,0.38367244601249695,-2.131591320037842,25.409725189208984,-2.194767475128174,0.4510437250137329,0.03589405119419098,0.4763501286506653,8.53140926361084,16.71569061279297,0.004275883547961712,25.306400299072266,0.010924017056822777,,
28,11344,5380,1613055624,110.84700775146484,110.84700775146484,6.303555488586426,6.303555488586426,0.23238947987556458,0.0170888788998127,0.17088881134986877,0,0,-2.255946159362793,0.6302313208580017,-2.230103015899658,25.843124389648438,-1.7421174049377441,0.9867954254150391,0.0360095351934433,1.0130724906921387,8.57190227508545,12.576505661010742,0.004552286118268967,26.277202606201172,0.011106709018349648,,
29,11710,5560,1613055990,128.51722717285156,128.51722717285156,8.408879280090332,8.408879280090332,0.23238947987556458,0.028504442423582077,0.285044401884079,0,0,-1.7855749130249023,0.06675602495670319,-1.7597137689590454,25.861013412475586,-1.9601492881774902,-0.11444249749183655,0.03765879198908806,-0.091865673661232,9.099306106567383,13.411847114562988,0.004846615716814995,22.576824188232422,0.010747561231255531,,
