,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
0,793,220,1612624233,0.032208673655986786,0.032208673655986786,0.01737980917096138,0.01737980917096138,0.03677493706345558,8.850035374052823e-05,0.0008850034209899604,0,0,0.005152248311787844,0.011232403106987476,0.005257952027022839,35.234710693359375,0.004686062224209309,0.010304424911737442,0.02548852190375328,0.010403625667095184,1.4450563192367554,3.9915056228637695,0.004378837533295155,33.06737518310547,0.011168645694851875,,
1,1078,360,1612624518,0.03425418213009834,0.03425418213009834,0.016297904774546623,0.016297904774546623,0.03799363970756531,7.703342998865992e-05,0.0007703342707827687,0,0,0.003876411821693182,0.010157211683690548,0.0039806971326470375,34.761741638183594,0.003415853949263692,0.0090890321880579,0.024127067998051643,0.009189965203404427,0.9473804235458374,3.7319400310516357,0.003638694528490305,33.64402770996094,0.0095266904681921,,
2,2348,980,1612625788,0.025131259113550186,0.025131259113550186,0.012589747086167336,0.012589747086167336,0.028134901076555252,9.8286138381809e-05,0.0009828612674027681,0,0,0.0023320585023611784,0.010210307314991951,0.0024377075023949146,35.21629333496094,0.002278053667396307,0.009454816579818726,0.02818608656525612,0.009559383615851402,0.9390300512313843,3.6807596683502197,0.0034261969849467278,34.85572052001953,0.0092396792024374,,
3,2558,1080,1612625998,0.02814868651330471,0.02814868651330471,0.013454794883728027,0.013454794883728027,0.031227633357048035,8.98653524927795e-05,0.0008986536413431168,0,0,0.0022727258037775755,0.01051448006182909,0.002381045836955309,36.106658935546875,0.0025550886057317257,0.009524283930659294,0.028613634407520294,0.009627883322536945,1.024383306503296,3.717646598815918,0.003354557789862156,34.53333282470703,0.009330893866717815,,
4,2639,1120,1612626079,0.026629548519849777,0.026629548519849777,0.013948634266853333,0.013948634266853333,0.030079547315835953,0.00010846685472643003,0.0010846687946468592,0,0,0.002213223371654749,0.010550066828727722,0.002317328006029129,34.70176696777344,0.0022231610491871834,0.009688802063465118,0.029001545161008835,0.009792661294341087,1.02211594581604,4.0212202072143555,0.0034503666684031487,34.620033264160156,0.009489655494689941,,
5,3423,1500,1612626863,0.02648887410759926,0.02648887410759926,0.01459694467484951,0.01459694467484951,0.030301297083497047,9.416438115295023e-05,0.0009416438406333327,0,0,0.0020442947279661894,0.01103800069540739,0.002151984954252839,35.89665985107422,0.0020912480540573597,0.010136363096535206,0.028951343148946762,0.010237300768494606,1.0271142721176147,4.052496433258057,0.003548686858266592,33.64573669433594,0.010452382266521454,,
6,4017,1780,1612627457,0.018244251608848572,0.018244251608848572,0.010952776297926903,0.010952776297926903,0.02136235497891903,7.858555909479037e-05,0.0007858555763959885,0,0,0.0018504972103983164,0.01123824156820774,0.0019564542453736067,35.31916046142578,0.0017318675527349114,0.010446342639625072,0.029817458242177963,0.01055178139358759,1.4352211952209473,3.778364658355713,0.003699681255966425,35.146240234375,0.01073596253991127,,
7,4550,2040,1612627990,0.024142779409885406,0.024142779409885406,0.013109339401125908,0.013109339401125908,0.0274816807359457,0.00011084399739047512,0.0011084399884566665,0,0,0.0018287204438820481,0.011596391908824444,0.0019288593903183937,33.379695892333984,0.0016869005048647523,0.010530313476920128,0.030823389068245888,0.01063194777816534,1.2206652164459229,3.9031472206115723,0.0036672065034508705,33.87815856933594,0.010629061609506607,,
8,4637,2080,1612628077,0.019115857779979706,0.019115857779979706,0.011851645074784756,0.011851645074784756,0.02254183031618595,7.62042764108628e-05,0.000762042764108628,0,0,0.0017455255147069693,0.01150842010974884,0.001850294298492372,34.92284393310547,0.0016628957819193602,0.010774379596114159,0.029791973531246185,0.010876938700675964,1.3140463829040527,3.9700212478637695,0.0038676103577017784,34.18645477294922,0.011341948993504047,,
9,5133,2320,1612628573,0.028068849816918373,0.028068849816918373,0.016743067651987076,0.016743067651987076,0.03272169083356857,9.271172166336328e-05,0.0009271170711144805,0,0,0.0018499724101275206,0.012315205298364162,0.0019545392133295536,34.855648040771484,0.001958774868398905,0.011048175394535065,0.032403793185949326,0.011146172881126404,1.0944526195526123,4.015584945678711,0.0037882914766669273,32.665687561035156,0.011189520359039307,,
