,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
10,8841,4160,1612632287,0.02107657492160797,0.02107657492160797,0.003445276292040944,0.003445276292040944,0.02145824208855629,0.0016525646205991507,0.016525644809007645,0,0,0.0021907056216150522,0.005006542894989252,0.002421255921944976,0.7685002088546753,0.0022172187454998493,0.004499497823417187,0.01786711998283863,0.00472727045416832,0.5709481239318848,3.4615285396575928,0.0010078076738864183,0.759243369102478,0.003535314928740263,,
11,9857,4660,1612633303,0.02043096348643303,0.02043096348643303,0.0037767053581774235,0.0037767053581774235,0.02088499441742897,0.00190250133164227,0.019025010988116264,0,0,0.0021869437769055367,0.005205343011766672,0.002411918481811881,0.7499171495437622,0.0021971275564283133,0.0042505040764808655,0.016145935282111168,0.0044725434854626656,0.521087646484375,3.617856025695801,0.0010132499737665057,0.7401307821273804,0.003522613551467657,,
12,9900,4680,1612633346,0.014892821200191975,0.014892821200191975,0.002120751654729247,0.002120751654729247,0.015092423185706139,0.001069197547622025,0.010691975243389606,0,0,0.002128446940332651,0.004808834753930569,0.002348335925489664,0.732965350151062,0.002120585646480322,0.004005139693617821,0.014849509112536907,0.004214350134134293,0.5553240776062012,3.3123152256011963,0.0009696976048871875,0.6973689794540405,0.0034257913939654827,,
13,11041,5220,1612634487,0.020392077043652534,0.020392077043652534,0.0032387706451117992,0.0032387706451117992,0.020718980580568314,0.001500205136835575,0.015002052299678326,0,0,0.002050005365163088,0.004813588224351406,0.002280700486153364,0.768985390663147,0.0020995293743908405,0.004444926977157593,0.017737047746777534,0.004678983706980944,0.5136814117431641,3.466625690460205,0.0009782951092347503,0.7801895141601562,0.0034808500204235315,,
14,11697,5540,1612635143,0.01986640878021717,0.01986640878021717,0.003562619211152196,0.003562619211152196,0.020243506878614426,0.0012752288021147251,0.0127522898837924,0,0,0.002027191687375307,0.004787142388522625,0.002256077714264393,0.762952446937561,0.002117643365636468,0.004383024759590626,0.01728726550936699,0.004609431605786085,0.5654451847076416,3.8600494861602783,0.00097798858769238,0.7546881437301636,0.0034866477362811565,,
15,11740,5560,1612635186,0.02592030167579651,0.02592030167579651,0.0043599167838692665,0.0043599167838692665,0.026399841532111168,0.0021521863527595997,0.02152186445891857,0,0,0.002194275613874197,0.005183551926165819,0.002425136975944042,0.7695375680923462,0.002396944211795926,0.004587441682815552,0.018256742507219315,0.004806968383491039,0.5625395774841309,3.7877933979034424,0.0010462014470249414,0.7317571640014648,0.0035722474567592144,,
16,12148,5760,1612635594,0.015318429097533226,0.015318429097533226,0.0019811943639069796,0.0019811943639069796,0.015478204004466534,0.0007008821121416986,0.007008823100477457,0,0,0.002041870728135109,0.004661773331463337,0.0022573438473045826,0.7182435393333435,0.002094707917422056,0.003936998080462217,0.014404886402189732,0.004144157283008099,0.5305406451225281,3.7123966217041016,0.0009693867177702487,0.6905306577682495,0.003415313782170415,,
17,12443,5900,1612635889,0.01667950302362442,0.01667950302362442,0.0025709988549351692,0.0025709988549351692,0.016928421333432198,0.0009390109917148948,0.009390108287334442,0,0,0.0020371261052787304,0.004840862937271595,0.0022514599841088057,0.714444637298584,0.0020885984413325787,0.00401915842667222,0.01499159075319767,0.004231195896863937,0.5438457727432251,3.9422361850738525,0.0009639240452088416,0.7067908048629761,0.00341691542416811,,
18,12888,6120,1612636334,0.02168070152401924,0.02168070152401924,0.003969506360590458,0.003969506360590458,0.02213745191693306,0.001444039517082274,0.014440394937992096,0,0,0.0020004615653306246,0.004648571368306875,0.002226654440164566,0.7539769411087036,0.0020969542674720287,0.004216072615236044,0.016172565519809723,0.004437312483787537,0.5498349070549011,3.723278045654297,0.0009847976034507155,0.73746657371521,0.0034618491772562265,,
19,16607,7940,1612640053,0.01416614931076765,0.01416614931076765,0.0017210915684700012,0.0017210915684700012,0.014298411086201668,0.0007223541033454239,0.00722354045137763,0,0,0.0018668636912479997,0.00410632137209177,0.0020712879486382008,0.6814150810241699,0.0019847869407385588,0.0038319802843034267,0.01413651555776596,0.004037397913634777,0.5303529500961304,3.2020211219787598,0.0009132875129580498,0.6847249269485474,0.0033158278092741966,,
20,16690,7980,1612640136,0.01932373084127903,0.01932373084127903,0.0029006963595747948,0.0029006963595747948,0.019627507776021957,0.001354085048660636,0.013540849089622498,0,0,0.001834043301641941,0.004237670451402664,0.002047869609668851,0.7127536535263062,0.0020063999108970165,0.0040078191086649895,0.015109346248209476,0.004219080321490765,0.5415420532226562,3.629667282104492,0.0009379970724694431,0.7042022943496704,0.0033771335147321224,,
21,16898,8080,1612640344,0.014428189024329185,0.014428189024329185,0.002189058344811201,0.002189058344811201,0.014631482772529125,0.0008117927354760468,0.00811792816966772,0,0,0.0018863407894968987,0.004081591032445431,0.00208638166077435,0.6668022274971008,0.0020231169182807207,0.0036841612309217453,0.012800842523574829,0.0038801981136202812,0.5285990238189697,3.547750234603882,0.0009226859547197819,0.6534565687179565,0.0034067430533468723,,
22,17467,8360,1612640913,0.017000753432512283,0.017000753432512283,0.002338147023692727,0.002338147023692727,0.017212938517332077,0.001255390583537519,0.012553906068205833,0,0,0.0018859304254874587,0.004356007091701031,0.0020853460300713778,0.6647182106971741,0.0019979355856776237,0.0037886921782046556,0.013756311498582363,0.003991241566836834,0.5595862865447998,3.318997859954834,0.0009095434797927737,0.6751641035079956,0.0033453013747930527,,
23,18071,8660,1612641517,0.021037735044956207,0.021037735044956207,0.0026532288175076246,0.0026532288175076246,0.02127770707011223,0.0015883141895756125,0.01588314212858677,0,0,0.0019214681815356016,0.004433945287019014,0.002120654797181487,0.6639546155929565,0.002043035114184022,0.0037687853910028934,0.013659253716468811,0.003975854720920324,0.5255433320999146,3.851256847381592,0.0009170070989057422,0.6902320981025696,0.0033237403258681297,,
24,18976,9100,1612642422,0.02146100625395775,0.02146100625395775,0.002466058824211359,0.002466058824211359,0.021661248058080673,0.001364793861284852,0.013647938147187233,0,0,0.0018835148075595498,0.00419898284599185,0.0020856980700045824,0.6739432215690613,0.0021303417161107063,0.003981117624789476,0.014758722856640816,0.004193367436528206,0.5439587831497192,3.7245144844055176,0.0009445740142837167,0.7074997425079346,0.003425125265493989,,
25,21144,10140,1612644590,0.020599719136953354,0.020599719136953354,0.0027514188550412655,0.0027514188550412655,0.02088576927781105,0.0019038321916013956,0.01903832145035267,0,0,0.0017037714133039117,0.0037696033250540495,0.001906546181999147,0.6759154200553894,0.0020354536827653646,0.0037209298461675644,0.013145503588020802,0.0039254119619727135,0.5063589811325073,3.909811496734619,0.0009153755963779986,0.6816065311431885,0.0033849594183266163,,
26,22055,10580,1612645501,0.016438955441117287,0.016438955441117287,0.0024418660905212164,0.0024418660905212164,0.016710501164197922,0.0015346485888585448,0.015346485190093517,0,0,0.0016666665906086564,0.0036430831532925367,0.0018623986979946494,0.6524404287338257,0.0020506312139332294,0.0036571670789271593,0.012637877836823463,0.0038654105737805367,0.5291916131973267,3.551234483718872,0.0009073996334336698,0.6941455602645874,0.0034133638255298138,,
27,22217,10660,1612645663,0.021224675700068474,0.021224675700068474,0.0026031758170574903,0.0026031758170574903,0.02145719714462757,0.0015450785867869854,0.01545078493654728,0,0,0.001844614977017045,0.003972022794187069,0.00203085970133543,0.6208151578903198,0.002094876952469349,0.0036274874582886696,0.012537367641925812,0.0038257096894085407,0.49631744623184204,3.8363311290740967,0.000913855736143887,0.6607407331466675,0.003371158614754677,,
28,22961,11020,1612646407,0.01375296525657177,0.01375296525657177,0.0017593780066817999,0.0017593780066817999,0.013898964039981365,0.0007836062577553093,0.00783606432378292,0,0,0.0016888302052393556,0.003498164936900139,0.001873791217803955,0.6165363192558289,0.002050176728516817,0.0035578710958361626,0.011919823475182056,0.0037551959976553917,0.4899705648422241,3.7558960914611816,0.0009084794437512755,0.6577500104904175,0.0034199454821646214,,
29,24507,11780,1612647953,0.013532544486224651,0.013532544486224651,0.0016833425033837557,0.0016833425033837557,0.013675769791007042,0.0008148311753757298,0.008148310706019402,0,0,0.0016563317039981484,0.003350263461470604,0.0018331550527364016,0.5894109010696411,0.002070850692689419,0.0034591075964272022,0.011225545778870583,0.003647487610578537,0.4705207943916321,3.6106600761413574,0.000912121613509953,0.6279335021972656,0.003417280502617359,,
30,24886,11960,1612648332,0.013940547592937946,0.013940547592937946,0.00161653570830822,0.00161653570830822,0.014107612892985344,0.001332382671535015,0.013323825784027576,0,0,0.0015791549813002348,0.0033536057453602552,0.0017642915481701493,0.6171219944953918,0.0020954515784978867,0.003587336279451847,0.011925337836146355,0.003793426789343357,0.540778398513794,3.71743106842041,0.0009226178517565131,0.6869680881500244,0.003472721204161644,,
31,24969,12000,1612648415,0.016215313225984573,0.016215313225984573,0.0024233218282461166,0.0024233218282461166,0.016483157873153687,0.0014737941091880202,0.014737939462065697,0,0,0.0015815437072888017,0.003376786131411791,0.0017686312785372138,0.6236249208450317,0.002086456399410963,0.0035694248508661985,0.012048175558447838,0.003769097849726677,0.5193480849266052,3.845980644226074,0.000901375082321465,0.6655772924423218,0.003411224577575922,,
32,26610,12800,1612650056,0.02110130339860916,0.02110130339860916,0.002488570986315608,0.002488570986315608,0.02132044918835163,0.00137453677598387,0.013745369389653206,0,0,0.0017014140030369163,0.0034599602222442627,0.0018783474806696177,0.5897796750068665,0.0022179242223501205,0.003594749141484499,0.011977944523096085,0.003789373207837343,0.49678167700767517,3.884526252746582,0.000934090290684253,0.6487471461296082,0.0034610088914632797,,
33,26775,12880,1612650221,0.013308778405189514,0.013308778405189514,0.001562373130582273,0.001562373130582273,0.013432088308036327,0.0008022814872674644,0.008022814989089966,0,0,0.001541486126370728,0.0031785399187356234,0.001716323895379901,0.5827927589416504,0.002117261290550232,0.0034551755525171757,0.011061038821935654,0.0036550196819007397,0.5445423126220703,3.6948490142822266,0.000907146604731679,0.6661467552185059,0.0034679165109992027,,
34,27757,13360,1612651203,0.015838216990232468,0.015838216990232468,0.0020637488923966885,0.0020637488923966885,0.016016429290175438,0.0009944254998117685,0.009944252669811249,0,0,0.0015169649850577116,0.0031537991017103195,0.0016939735505729914,0.5900287628173828,0.002129601314663887,0.0035069212317466736,0.011259913444519043,0.0037116939201951027,0.4876341223716736,3.5731136798858643,0.0009280518279410899,0.6825751066207886,0.0035014592576771975,,
35,28764,13860,1612652210,0.016691904515028,0.016691904515028,0.002420654986053705,0.002420654986053705,0.01693953201174736,0.0014057784574106336,0.014057783409953117,0,0,0.0014800872886553407,0.003067432437092066,0.0016566334525123239,0.5884875655174255,0.002200681483373046,0.00346416886895895,0.010869518853724003,0.00365920620970428,0.5210466980934143,3.474224805831909,0.0009198473999276757,0.6501241326332092,0.0035400399938225746,,
36,30977,14940,1612654423,0.015606139786541462,0.015606139786541462,0.0016432555858045816,0.0016432555858045816,0.015747616067528725,0.001210803515277803,0.012108035385608673,0,0,0.0014149965718388557,0.002885169815272093,0.0015819200780242682,0.5564119815826416,0.0022374452091753483,0.0034290971234440804,0.010392948985099792,0.0036250129342079163,0.4973670244216919,3.5479981899261475,0.0009416024549864233,0.6530529856681824,0.0035953070037066936,,
37,32098,15480,1612655544,0.017228225246071815,0.017228225246071815,0.0016783385071903467,0.0016783385071903467,0.017359569668769836,0.0011509557953104377,0.011509556323289871,0,0,0.0014588473131880164,0.0027146735228598118,0.0016113475430756807,0.5083341002464294,0.0022860136814415455,0.003306472208350897,0.009296825155615807,0.0034879674203693867,0.477699875831604,3.5280795097351074,0.0009457145351916552,0.6049845218658447,0.003670445177704096,,
38,32764,15800,1612656210,0.012297652661800385,0.012297652661800385,0.0013821602333337069,0.0013821602333337069,0.01243123784661293,0.0010998230427503586,0.010998228564858437,0,0,0.0014045543503016233,0.002686510095372796,0.0015586467925459146,0.5136412382125854,0.0022916884627193213,0.003353254171088338,0.009666298516094685,0.003540230914950371,0.5348386168479919,3.0951714515686035,0.0009522648761048913,0.6232560276985168,0.0036498946137726307,,
39,32885,15860,1612656331,0.01609007455408573,0.01609007455408573,0.0021052598021924496,0.0021052598021924496,0.016320012509822845,0.00165569968521595,0.0165570005774498,0,0,0.0013736808905377984,0.0027210991829633713,0.0015352735063061118,0.5386419296264648,0.00228985957801342,0.003402413334697485,0.010007821023464203,0.0035917090717703104,0.5213242769241333,3.257633924484253,0.0009406754979863763,0.6309860348701477,0.003662348724901676,,
40,33168,16000,1612656614,0.017166486009955406,0.017166486009955406,0.002069528680294752,0.002069528680294752,0.017353136092424393,0.0013261564308777452,0.013261562213301659,0,0,0.0013681089039891958,0.002710327971726656,0.0015275541227310896,0.5314838290214539,0.0023339134640991688,0.003372962586581707,0.009655212052166462,0.003558669937774539,0.5470740795135498,3.273716926574707,0.0009480341104790568,0.6190253496170044,0.003703807247802615,,
41,33252,16040,1612656698,0.019948603585362434,0.019948603585362434,0.0020397468470036983,0.0020397468470036983,0.02023244835436344,0.0022209519520401955,0.022209521383047104,0,0,0.001541992649435997,0.00289723789319396,0.0016993505414575338,0.5245260000228882,0.002416269388049841,0.0034979728516191244,0.010495007038116455,0.0036879265680909157,0.47927650809288025,3.545405864715576,0.0009560099570080638,0.6331797242164612,0.0037075907457619905,,
42,34810,16800,1612658256,0.017151353880763054,0.017151353880763054,0.001518498407676816,0.001518498407676816,0.017254002392292023,0.0009535179706290364,0.009535180404782295,0,0,0.001410447875969112,0.002677681390196085,0.0015589160611853004,0.49489378929138184,0.002405693754553795,0.003394335974007845,0.009665325284004211,0.0035781858023256063,0.4830317199230194,3.6974430084228516,0.0009506220230832696,0.6128318309783936,0.0037477202713489532,,
43,35177,16980,1612658623,0.020969543606042862,0.020969543606042862,0.0016422547632828355,0.0016422547632828355,0.02107466757297516,0.0012770429020747542,0.012770427390933037,0,0,0.0014459462836384773,0.00264573423191905,0.0015840677078813314,0.4604056775569916,0.002404295140877366,0.0033523596357554197,0.009330278262495995,0.0035488661378622055,0.5131226778030396,3.2019972801208496,0.0009699120419099927,0.6550224423408508,0.0037421677261590958,,
44,36811,17780,1612660257,0.014782913029193878,0.014782913029193878,0.0010679970728233457,0.0010679970728233457,0.014861254021525383,0.0010005806107074022,0.010005805641412735,0,0,0.001336899003945291,0.0023492267355322838,0.0014659101143479347,0.43003755807876587,0.002459642942994833,0.0032149057369679213,0.008007344789803028,0.0033828867599368095,0.516933798789978,3.5515785217285156,0.0009677809430286288,0.5599367618560791,0.003864550031721592,,
45,38156,18440,1612661602,0.016947465017437935,0.016947465017437935,0.0014399875653907657,0.0014399875653907657,0.017052048817276955,0.0011350696440786123,0.01135069690644741,0,0,0.0012549954699352384,0.002312083262950182,0.001390463556163013,0.4515603482723236,0.0024969095829874277,0.003385704243555665,0.009201468899846077,0.0035615582019090652,0.5143457651138306,2.9493496417999268,0.0009670793078839779,0.5861803293228149,0.003865740727633238,,
46,39042,18880,1612662488,0.013289427384734154,0.013289427384734154,0.0010874164290726185,0.0010874164290726185,0.013379650190472603,0.00107057043351233,0.010705703869462013,0,0,0.0012576633598655462,0.0022341771982610226,0.0013835052959620953,0.419473260641098,0.0025107082910835743,0.0032885209657251835,0.008476629853248596,0.0034516651649028063,0.5380289554595947,3.36189603805542,0.0009728763834573328,0.5438143014907837,0.0038747950457036495,,
47,39252,18980,1612662698,0.019369084388017654,0.019369084388017654,0.0014703443739563227,0.0014703443739563227,0.019471583887934685,0.001263514976017177,0.01263515092432499,0,0,0.0013432425912469625,0.0023208330385386944,0.0014636979904025793,0.4015178680419922,0.0025548841804265976,0.0033867827150970697,0.009186338633298874,0.003560959128662944,0.5569628477096558,3.3895087242126465,0.0009763549896888435,0.5805878639221191,0.003864025231450796,,
48,41094,19880,1612664540,0.019268563017249107,0.019268563017249107,0.0015027071349322796,0.0015027071349322796,0.01938457041978836,0.0014080607797950506,0.014080609194934368,0,0,0.0012364438734948635,0.0021768142469227314,0.0013595910277217627,0.41049081087112427,0.0026323609054088593,0.003378142137080431,0.008692042902112007,0.003547428175806999,0.5256691575050354,3.0424933433532715,0.0010174489580094814,0.5642862915992737,0.003967535216361284,,
49,44964,21760,1612668410,0.018674684688448906,0.018674684688448906,0.0011650185333564878,0.0011650185333564878,0.018749693408608437,0.0011530432384461164,0.011530434712767601,0,0,0.0011730294208973646,0.001965619157999754,0.0012750958558171988,0.3402208685874939,0.0026826621033251286,0.003371619153767824,0.00833500549197197,0.0035345805808901787,0.5558947324752808,3.0625598430633545,0.0010105054825544357,0.5432057976722717,0.004078271333128214,,
50,45290,21920,1612668736,0.016295725479722023,0.016295725479722023,0.0012004789896309376,0.0012004789896309376,0.01638074778020382,0.0011156887048855424,0.011156887747347355,0,0,0.0011641306336969137,0.0019345758482813835,0.0012662926455959678,0.34054023027420044,0.0026766639202833176,0.0032815246377140284,0.007812547497451305,0.0034373740199953318,0.49897506833076477,2.738330125808716,0.000993566820397973,0.5194979906082153,0.00405914057046175,,
51,45910,22220,1612669356,0.019724296405911446,0.019724296405911446,0.001528673805296421,0.001528673805296421,0.019832005724310875,0.0013336255215108395,0.01333625614643097,0,0,0.001164885819889605,0.00193980208132416,0.0012662966037169099,0.33803537487983704,0.0027023202273994684,0.0033584272023290396,0.008269174955785275,0.003514060750603676,0.5280728340148926,3.2489356994628906,0.001006278325803578,0.5187787413597107,0.004073659889400005,,
52,46072,22300,1612669518,0.016850506886839867,0.016850506886839867,0.0012977799633517861,0.0012977799633517861,0.017005378380417824,0.00181508285459131,0.018150828778743744,0,0,0.001089175115339458,0.001892081811092794,0.001200870843604207,0.37231945991516113,0.0027056720573455095,0.003415048122406006,0.008553868159651756,0.003574920352548361,0.4928259253501892,3.093546152114868,0.0010000637266784906,0.5329077243804932,0.004117092117667198,,
53,46484,22500,1612669930,0.018872594460844994,0.018872594460844994,0.0012469245120882988,0.0012469245120882988,0.018958035856485367,0.001231084344908595,0.012310842983424664,0,0,0.0011269102105870843,0.0019382787868380547,0.0012345807626843452,0.35890161991119385,0.002733387518674135,0.0034702331759035587,0.008808983489871025,0.0036293112207204103,0.551264762878418,3.761810541152954,0.0010078512132167816,0.5302602052688599,0.0041530318558216095,,
54,46775,22640,1612670221,0.020069995895028114,0.020069995895028114,0.0013975922483950853,0.0013975922483950853,0.020167194306850433,0.0013502923538908362,0.013502922840416431,0,0,0.0010854221181944013,0.0018673937302082777,0.0011939394753426313,0.3617246747016907,0.0027143419720232487,0.003406963776797056,0.008542106486856937,0.0035656262189149857,0.5470534563064575,3.8583314418792725,0.0010060099884867668,0.528874397277832,0.004096203949302435,,
55,46978,22740,1612670424,0.01519211195409298,0.01519211195409298,0.0010366217466071248,0.0010366217466071248,0.015266682021319866,0.0010693325893953443,0.010693324729800224,0,0,0.0010797663126140833,0.0018424224108457565,0.0011843329994007945,0.3485558331012726,0.0027137778233736753,0.0034117200411856174,0.008379772305488586,0.003575068200007081,0.4906766414642334,3.6292028427124023,0.0010122825624421239,0.544493556022644,0.004155139438807964,,
56,47462,22980,1612670908,0.02255474403500557,0.02255474403500557,0.0015147387748584151,0.0015147387748584151,0.022650931030511856,0.0013648064341396093,0.013648065738379955,0,0,0.0011745792580768466,0.0019440470496192575,0.001274441834539175,0.3328751027584076,0.0027786996215581894,0.0034678797237575054,0.008918505162000656,0.003624659962952137,0.5185225009918213,3.2124595642089844,0.001019405433908105,0.5226012468338013,0.00409947894513607,,
57,48556,23520,1612672002,0.016758481040596962,0.016758481040596962,0.001105280825868249,0.001105280825868249,0.01683156192302704,0.001054847496561706,0.010548476129770279,0,0,0.0010493187000975013,0.0017912760376930237,0.0011514624347910285,0.3404788076877594,0.0027326582930982113,0.003396731335669756,0.008354384452104568,0.0035523746628314257,0.4682793915271759,3.1009087562561035,0.0010102377273142338,0.518811821937561,0.004130674060434103,,
58,48759,23620,1612672205,0.013950045220553875,0.013950045220553875,0.0010120756924152374,0.0010120756924152374,0.014028842560946941,0.0010476752649992704,0.010476751253008842,0,0,0.0010782367317005992,0.0018048534402623773,0.0011746607488021255,0.32141393423080444,0.0027556694112718105,0.0033295108005404472,0.007670804392546415,0.0034761109855026007,0.5361632108688354,3.2600769996643066,0.0010100090876221657,0.4886671304702759,0.004201914183795452,,
59,49990,24220,1612673436,0.0195093285292387,0.0195093285292387,0.001499865553341806,0.001499865553341806,0.019612275063991547,0.0012894864194095135,0.012894864194095135,0,0,0.0010950348805636168,0.0018095120321959257,0.0011905159335583448,0.31827017664909363,0.0028002667240798473,0.0034195685293525457,0.008339647203683853,0.0035731829702854156,0.4996432960033417,3.624969959259033,0.0010266808094456792,0.5120480060577393,0.004172430373728275,,
60,50560,24500,1612674006,0.01810016669332981,0.01810016669332981,0.001246208674274385,0.001246208674274385,0.018185123801231384,0.0011995682725682855,0.011995682492852211,0,0,0.001027061021886766,0.0017660539597272873,0.0011287749512121081,0.3390474319458008,0.0028063375502824783,0.003412808058783412,0.00811060145497322,0.0035714481491595507,0.4730319380760193,3.0704972743988037,0.0010173091432079673,0.5288002490997314,0.004242375493049622,,
61,53087,25740,1612676533,0.019858205690979958,0.019858205690979958,0.0013937958283349872,0.0013937958283349872,0.019958211109042168,0.0013035621959716082,0.013035622425377369,0,0,0.0010127841960638762,0.0017292766133323312,0.001110321725718677,0.32512539625167847,0.0028598555363714695,0.003484687302261591,0.008504459634423256,0.003641188144683838,0.5400899648666382,3.068333625793457,0.0010258101392537355,0.5216695070266724,0.004270306322723627,,
62,53247,25820,1612676693,0.013973635621368885,0.013973635621368885,0.0011135740205645561,0.0011135740205645561,0.014102334156632423,0.0013813201803714037,0.013813202269375324,0,0,0.0009825538145378232,0.0016700042178854346,0.0010789688676595688,0.32138359546661377,0.0028136679902672768,0.0034292431082576513,0.008171262219548225,0.003578383242711425,0.47560417652130127,3.2424466609954834,0.001023522694595158,0.49713391065597534,0.004254289902746677,,
63,53330,25860,1612676776,0.019038045778870583,0.019038045778870583,0.0011832354357466102,0.0011832354357466102,0.019118404015898705,0.0012402436695992947,0.012402435764670372,0,0,0.0009819401893764734,0.0016609730664640665,0.0010788562940433621,0.32305365800857544,0.002839337568730116,0.0034492663107812405,0.008185343816876411,0.0036000264808535576,0.5164047479629517,3.1808829307556152,0.001027847989462316,0.5025333166122437,0.004291992634534836,,
64,53621,26000,1612677067,0.018611840903759003,0.018611840903759003,0.0012675836915150285,0.0012675836915150285,0.018727755174040794,0.0015990132233127952,0.015990132465958595,0,0,0.0009750800090841949,0.0016586700221523643,0.0010740377474576235,0.3298594057559967,0.0028294394724071026,0.0034196823835372925,0.007992035709321499,0.003576889866963029,0.5378837585449219,3.36533260345459,0.001031239633448422,0.5240258574485779,0.004284006543457508,,
65,55896,27120,1612679342,0.018984392285346985,0.018984392285346985,0.00122046226169914,0.00122046226169914,0.01907106675207615,0.0012393195647746325,0.012393196113407612,0,0,0.0009602044010534883,0.0016315958928316832,0.0010544487740844488,0.31414794921875,0.002863937523216009,0.0034466502256691456,0.008108977228403091,0.0036004441790282726,0.5016735792160034,3.6075191497802734,0.0010411487892270088,0.5126454830169678,0.004298043437302113,,
