,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
0,609,120,1613008054,11.680784225463867,11.680784225463867,0.4109438955783844,0.4109438955783844,0.23700542747974396,0.008207008242607117,0.08207008242607117,0,0,-0.38834497332572937,-0.24739375710487366,-0.37313610315322876,1.5208914279937744,-0.3445347547531128,-0.18350031971931458,0.07370565086603165,-0.16759724915027618,20.936540603637695,19.235929489135742,0.019258230924606323,1.590307593345642,0.034124087542295456,,
1,901,260,1613008346,17.092884063720703,17.092884063720703,1.1324670314788818,1.1324670314788818,0.23700542747974396,0.02026914432644844,0.2026914656162262,0,0,-0.6563848257064819,-0.41883984208106995,-0.6302727460861206,2.6111960411071777,-0.6913900375366211,-0.4693736433982849,0.052008382976055145,-0.443805992603302,17.968263626098633,16.833961486816406,0.013273295946419239,2.556764602661133,0.02601965330541134,,
2,1433,520,1613008878,30.705707550048828,30.705707550048828,1.5202678442001343,1.5202678442001343,0.23700538277626038,0.029926776885986328,0.29926779866218567,0,0,-1.0408127307891846,-0.725090503692627,-1.0168622732162476,2.3950397968292236,-1.174432635307312,-0.7644382119178772,0.038901377469301224,-0.7358039617538452,14.16281509399414,13.919233322143555,0.00827914196997881,2.8634252548217773,0.014578389003872871,,
3,1473,540,1613008918,36.41857147216797,36.41857147216797,2.002342700958252,2.002342700958252,0.23700539767742157,0.03943413868546486,0.3943413496017456,0,0,-1.0315144062042236,-0.6080975532531738,-1.0006401538848877,3.0874156951904297,-0.9264124631881714,-0.5192155838012695,0.039076026529073715,-0.49534285068511963,13.87860107421875,15.449467658996582,0.008607260882854462,2.3872742652893066,0.02289063297212124,,
4,2166,880,1613009611,50.679786682128906,50.679786682128906,2.6480908393859863,2.6480908393859863,0.2370053082704544,0.06403820216655731,0.6403820514678955,0,0,-1.1950538158416748,-0.8349781036376953,-1.166893482208252,2.816026210784912,-1.370009183883667,-0.9635068774223328,0.030458714812994003,-0.9400694966316223,12.997049331665039,14.43301010131836,0.006708493456244469,2.343740463256836,0.013890154659748077,,
5,2693,1140,1613010138,59.622901916503906,59.622901916503906,2.6916937828063965,2.6916937828063965,0.23700523376464844,0.040211476385593414,0.40211471915245056,0,0,-1.3909894227981567,-0.9251405000686646,-1.3603845834732056,3.060485601425171,-1.5172417163848877,-1.058894157409668,0.02360665425658226,-1.028879165649414,12.527349472045898,14.241747856140137,0.0050996216014027596,3.001490831375122,0.01304689235985279,,
6,2778,1180,1613010223,67.76109313964844,67.76109313964844,2.8327057361602783,2.8327057361602783,0.23700523376464844,0.04718443378806114,0.4718443751335144,0,0,-1.4532921314239502,-0.9583941698074341,-1.4179667234420776,3.532529830932617,-1.5599064826965332,-1.0741209983825684,0.023746132850646973,-1.0443761348724365,10.000438690185547,12.948240280151367,0.004571597557514906,2.9744834899902344,0.011048619635403156,,
7,3145,1360,1613010590,58.13140869140625,58.13140869140625,1.9845472574234009,1.9845472574234009,0.23700523376464844,0.0600941963493824,0.6009419560432434,0,0,-1.6803697347640991,-1.0379111766815186,-1.6459754705429077,3.4394164085388184,-1.799145221710205,-1.072392225265503,0.023292426019906998,-1.0369423627853394,10.682563781738281,14.855630874633789,0.004230005666613579,3.544980764389038,0.008500605821609497,,
8,3802,1680,1613011247,70.9826889038086,70.9826889038086,3.1658973693847656,3.1658973693847656,0.23700523376464844,0.03389984369277954,0.338998407125473,0,0,-1.8068931102752686,-1.1894758939743042,-1.7720916271209717,3.4801247119903564,-1.4352588653564453,-0.8959128856658936,0.019894329831004143,-0.8614894151687622,10.854301452636719,13.490220069885254,0.004224559757858515,3.4423553943634033,0.009290538728237152,,
9,3966,1760,1613011411,78.8340835571289,78.8340835571289,3.253511428833008,3.253511428833008,0.23700523376464844,0.09306070953607559,0.9306071996688843,0,0,-1.5656596422195435,-1.0376540422439575,-1.5312973260879517,3.43626070022583,-1.7313196659088135,-1.2953424453735352,0.02651093155145645,-1.2657644748687744,12.795856475830078,14.59728717803955,0.003788055619224906,2.9577999114990234,0.009434489533305168,,
10,4213,1880,1613011658,81.50950622558594,81.50950622558594,2.447826623916626,2.447826623916626,0.23700523376464844,0.06527601927518845,0.6527602076530457,0,0,-1.7867107391357422,-1.2533540725708008,-1.7548234462738037,3.188732624053955,-1.5439205169677734,-1.074096441268921,0.025321342051029205,-1.0419487953186035,11.847885131835938,14.744535446166992,0.0034469864331185818,3.214779853820801,0.00801834836602211,,
11,4867,2200,1613012312,88.5405502319336,88.5405502319336,2.5772576332092285,2.5772576332092285,0.23700523376464844,0.10566093027591705,1.0566093921661377,0,0,-1.7113456726074219,-1.315805196762085,-1.6800349950790405,3.1310572624206543,-1.6830404996871948,-1.2826249599456787,0.019350111484527588,-1.253254771232605,11.12150764465332,14.433897018432617,0.0034206227865070105,2.9370322227478027,0.007824216969311237,,
12,5316,2420,1613012761,73.14666748046875,73.14666748046875,1.5800822973251343,1.5800822973251343,0.23700523376464844,0.06159697100520134,0.6159697771072388,0,0,-1.8099539279937744,-1.3469146490097046,-1.7801673412322998,2.978654146194458,-1.8674817085266113,-1.3355919122695923,0.018512187525629997,-1.3050084114074707,9.583528518676758,12.831716537475586,0.003187906928360462,3.0583324432373047,0.007155594415962696,,
