,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,encoder_grad_norm,encoder_grad_norm_clipped,global_grad_norm,planner_grad_norm,planner_grad_norm_clipped,test,test2,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
0,704,180,1612624139,0.035038433969020844,0.035038433969020844,0.01296471618115902,0.01296471618115902,0.03743533045053482,0.00045004874118603766,0.004500487819314003,0,0,0.006468095816671848,0.012049978598952293,0.006742515601217747,5.488414287567139,0.005576832219958305,0.010854016989469528,0.02701631560921669,0.011095549911260605,1.5575497150421143,4.099460124969482,0.004401707090437412,4.830664157867432,0.011918892152607441,,
1,1394,520,1612624829,0.03397892042994499,0.03397892042994499,0.010122624225914478,0.010122624225914478,0.03556084632873535,0.0005611483356915414,0.0056114825420081615,0,0,0.003271921770647168,0.00906914658844471,0.003499263199046254,4.5468363761901855,0.003038704628124833,0.00816118810325861,0.0232900008559227,0.008371854200959206,0.759238600730896,4.142148017883301,0.002560042543336749,4.213323593139648,0.008719395846128464,,
2,2073,860,1612625508,0.03214262053370476,0.03214262053370476,0.008771639317274094,0.008771639317274094,0.0333651527762413,0.0004874897131230682,0.004874897189438343,0,0,0.0026989204343408346,0.009293900802731514,0.002924262546002865,4.506848335266113,0.0026136268861591816,0.008729925379157066,0.02691238932311535,0.008932935073971748,0.7021930813789368,4.139788627624512,0.0021691431757062674,4.06016731262207,0.009229888208210468,,
3,3158,1400,1612626593,0.033420685678720474,0.033420685678720474,0.01246509701013565,0.01246509701013565,0.03572751209139824,0.0009692286839708686,0.009692286141216755,0,0,0.0025035080034285784,0.010203036479651928,0.002734926762059331,4.628369331359863,0.002547117415815592,0.009190844371914864,0.03086884692311287,0.009417297318577766,0.6618688106536865,3.888197422027588,0.002062226179987192,4.529068946838379,0.009093459695577621,,
4,4041,1840,1612627476,0.024001192301511765,0.024001192301511765,0.006419098936021328,0.006419098936021328,0.024878764525055885,0.000754646142013371,0.007546462118625641,0,0,0.0021039219573140144,0.00995512492954731,0.002341475337743759,4.751065254211426,0.0021076954435557127,0.009297570213675499,0.03065827488899231,0.009521042928099632,0.6037139892578125,4.167633056640625,0.0018622986972332,4.469472408294678,0.009612604975700378,,
5,4487,2060,1612627922,0.02079377882182598,0.02079377882182598,0.006483239121735096,0.006483239121735096,0.021839484572410583,0.0006143625942058861,0.006143626291304827,0,0,0.002016752725467086,0.009956170804798603,0.0022500865161418915,4.66666841506958,0.0019757519476115704,0.00913919322192669,0.030484512448310852,0.009362272918224335,0.6437796354293823,4.289589881896973,0.0018290162552148104,4.461601257324219,0.009334264323115349,,
6,4923,2280,1612628358,0.025607625022530556,0.025607625022530556,0.008986404165625572,0.008986404165625572,0.02723860740661621,0.0008899032836779952,0.008899033069610596,0,0,0.0020154211670160294,0.010237334296107292,0.0022520425263792276,4.732424736022949,0.0019709491170942783,0.009352067485451698,0.03176125884056091,0.009580865502357483,0.5746380686759949,4.173497200012207,0.0017873893957585096,4.575973033905029,0.009447017684578896,,
7,5283,2460,1612628718,0.025415930896997452,0.025415930896997452,0.008536344394087791,0.008536344394087791,0.026876557618379593,0.0005307216779328883,0.0053072161972522736,0,0,0.001934443018399179,0.010248764418065548,0.002169645158573985,4.704042911529541,0.0019362062448635697,0.009619759395718575,0.03288925439119339,0.009849164634943008,0.5784754753112793,4.040321350097656,0.0017920293612405658,4.588116645812988,0.009690988808870316,,
8,7618,3620,1612631053,0.01606837473809719,0.01606837473809719,0.007012455724179745,0.007012455724179745,0.017591822892427444,0.00041289557702839375,0.004128954838961363,0,0,0.0017431750893592834,0.010487225838005543,0.0019786516204476357,4.709527015686035,0.001711960998363793,0.009911250323057175,0.03215857595205307,0.01013941504061222,0.5863350033760071,4.148472785949707,0.0016601162496954203,4.563319206237793,0.010746607556939125,,
9,8145,3880,1612631580,0.025397256016731262,0.025397256016731262,0.009232092648744583,0.009232092648744583,0.027078863233327866,0.0007614262285642326,0.007614263333380222,0,0,0.0018393630161881447,0.011095201596617699,0.0020706825889647007,4.626394271850586,0.0019207373261451721,0.009752617217600346,0.03403087705373764,0.009977161884307861,0.5858643651008606,4.355156421661377,0.001587363425642252,4.490919589996338,0.009825117886066437,,
