,_runtime,_step,_timestamp,beta_result,latent_img_result,train_act_with_enc_loss_result,train_act_with_plan_loss_result,train_loss_result,train_reg_loss_result,valid_act_with_enc_loss_result,valid_act_with_plan_loss_result,valid_gripper_loss_result,valid_loss_result,valid_max_position_loss_result,valid_max_rotation_loss_result,valid_position_loss_result,valid_reg_loss_result,valid_rotation_loss_result
41,3950,1740,1609732356,9.999999747378752e-05,,0.0022963727824389935,0.007994051091372967,0.0025404137559235096,2.4404075145721436,0.0028872331604361534,0.007511058822274208,0.028419142588973045,0.007758054882287979,0.6060788631439209,4.051108360290527,0.0016073348233476281,2.469970703125,0.00644542183727026
42,3981,1760,1609732387,9.999999747378752e-05,,0.0022753835655748844,0.008026191964745522,0.002518680412322283,2.43296217918396,0.0029061625245958567,0.0075158532708883286,0.028824012726545334,0.007760465610772371,0.5838772058486938,4.011415004730225,0.0014308523386716843,2.446126937866211,0.006498132832348347
43,4015,1780,1609732421,9.999999747378752e-05,,0.0023088750895112753,0.008091089315712452,0.0025533761363476515,2.4450104236602783,0.00286677572876215,0.007455521263182163,0.028566308319568634,0.007705477066338062,0.5884823799133301,4.013328552246094,0.0014581463765352964,2.4995546340942383,0.0064159659668803215
44,4219,1820,1609732625,9.999999747378752e-05,,0.0023210993967950344,0.008111716248095036,0.002564290538430214,2.4319121837615967,0.0028455061838030815,0.007471080869436264,0.02893657237291336,0.00771397864446044,0.5945174694061279,3.691222667694092,0.001430797390639782,2.4289798736572266,0.00635620066896081
45,4303,1880,1609732709,9.999999747378752e-05,,0.0022574022877961397,0.008158168755471706,0.002497487934306264,2.400855302810669,0.0028057543095201254,0.0075950296595692635,0.02870803326368332,0.007844055071473122,0.5633865594863892,3.848402976989746,0.0014838968636468053,2.490255355834961,0.0066684940829873085
46,4331,1900,1609732737,9.999999747378752e-05,,0.002211347920820117,0.008174984715878963,0.0024504121392965317,2.3906400203704834,0.002756112953647971,0.007635382004082203,0.028683658689260483,0.007871649228036404,0.5619467496871948,3.7294459342956543,0.0015042561572045088,2.3626701831817627,0.00675041601061821
47,4409,1960,1609732815,9.999999747378752e-05,,0.002194591797888279,0.008234323933720589,0.002437454415485263,2.428626298904419,0.0027773594483733177,0.007696397602558136,0.029260873794555664,0.007956326007843018,0.5927385091781616,3.6887993812561035,0.0015384724829345942,2.599280834197998,0.006666162982583046
48,4500,2020,1609732906,9.999999747378752e-05,,0.002171378815546632,0.008321144618093967,0.0024160314351320267,2.446524143218994,0.0028201648965477943,0.007895936258137226,0.03004319965839386,0.008148363791406155,0.6101723909378052,4.409298419952393,0.0014814052265137434,2.5242793560028076,0.006928045768290758
49,4529,2040,1609732935,9.999999747378752e-05,,0.0022167954593896866,0.00836271047592163,0.002460974268615246,2.4417850971221924,0.0027943234890699387,0.007741606328636408,0.029884198680520058,0.00799150113016367,0.5930216312408447,3.7349085807800293,0.001471074647270143,2.4989523887634277,0.006631272844970226
50,4557,2060,1609732963,9.999999747378752e-05,,0.002163533354178071,0.00834044162184,0.0024081103038042784,2.4457712173461914,0.0027488479390740395,0.007683285512030125,0.02933627739548683,0.007933792658150196,0.5940784811973572,4.107466697692871,0.0014471597969532013,2.5050768852233887,0.0067017474211752415
51,4584,2080,1609732990,9.999999747378752e-05,,0.0022017951123416424,0.008386610075831413,0.002446551341563463,2.4475650787353516,0.0028167618438601494,0.007945279590785503,0.030403446406126022,0.008187703788280487,0.5676344633102417,4.137151718139648,0.0015872885705903172,2.424233913421631,0.006817214656621218
52,4694,2160,1609733100,9.999999747378752e-05,,0.0021454058587551117,0.008398094214498997,0.0023899234365671873,2.445173978805542,0.002770449733361602,0.007976822555065155,0.03051086887717247,0.008228402584791183,0.5801705718040466,3.8843469619750977,0.0015287843998521566,2.515799045562744,0.006913511548191309
53,4752,2200,1609733158,9.999999747378752e-05,,0.0021649885457009077,0.00850032176822424,0.002407538238912821,2.4254958629608154,0.0028095534071326256,0.0080034164711833,0.031004101037979126,0.00825389102101326,0.5968789458274841,3.766577959060669,0.0014752449933439493,2.504742383956909,0.006864692084491253
54,4783,2220,1609733189,9.999999747378752e-05,,0.0021257877815514803,0.008427736349403858,0.002370062517002225,2.4427497386932373,0.002772304695099592,0.007982887327671051,0.030489876866340637,0.008233151398599148,0.6273876428604126,3.565284252166748,0.0014921771362423897,2.5026445388793945,0.006971265189349651
55,4899,2300,1609733305,9.999999747378752e-05,,0.002142613520845771,0.00851578451693058,0.002385881030932069,2.4326727390289307,0.002768887672573328,0.008141322061419487,0.031412072479724884,0.008397114463150501,0.6226003766059875,3.9200809001922607,0.0015070331282913685,2.5579118728637695,0.007018693722784519
56,4929,2320,1609733335,9.999999747378752e-05,,0.0020848624408245087,0.00852714292705059,0.00233082240447402,2.4596004486083984,0.0027651761192828417,0.008089226670563221,0.03129950910806656,0.008340124040842056,0.5513991713523865,3.978825092315674,0.0015339318197220564,2.5089683532714844,0.006907760165631771
57,4958,2340,1609733364,9.999999747378752e-05,,0.0021325452253222466,0.00853460282087326,0.0023754199501127005,2.4287428855895996,0.002765342593193054,0.008068040013313293,0.030578453093767166,0.008318357169628143,0.6036643981933594,4.264141082763672,0.0015560428146272898,2.5031700134277344,0.007076566107571125
58,5044,2400,1609733450,9.999999747378752e-05,,0.002119714394211769,0.008647080510854721,0.0023642380256205797,2.445237398147583,0.002795991487801075,0.007893243804574013,0.0311293825507164,0.008138684555888176,0.5842992067337036,3.81878662109375,0.0015460955910384655,2.454400062561035,0.006495012901723385
59,5072,2420,1609733478,9.999999747378752e-05,,0.0021094325929880142,0.008410993032157421,0.0023506295401602983,2.4119691848754883,0.0027378355152904987,0.007995416410267353,0.031030964106321335,0.008243577554821968,0.578270435333252,3.4777116775512695,0.0015006853500381112,2.4816205501556396,0.006811630912125111
60,5102,2440,1609733508,9.999999747378752e-05,,0.0020639796275645494,0.008492851629853249,0.00230821268633008,2.4423344135284424,0.002768306527286768,0.008054518140852451,0.031194474548101425,0.008304044604301453,0.585181713104248,3.8566179275512695,0.0014893256593495607,2.495270013809204,0.006906392052769661
61,5163,2480,1609733569,9.999999747378752e-05,,0.0020718269515782595,0.00847392063587904,0.0023161410354077816,2.4431424140930176,0.00277765654027462,0.008077377453446388,0.031384892761707306,0.008327296935021877,0.5890432596206665,3.907005786895752,0.0015051148366183043,2.499194383621216,0.006880468223243952
62,5191,2500,1609733597,9.999999747378752e-05,,0.0021261381916701794,0.008541872724890709,0.002368244109675288,2.4210569858551025,0.0027451706118881702,0.008035530336201191,0.03116815909743309,0.008284141309559345,0.5813964605331421,4.1194353103637695,0.0014822150114923716,2.4861035346984863,0.006877967156469822
63,5247,2540,1609733653,9.999999747378752e-05,,0.002093192422762513,0.00849068257957697,0.0023372522555291653,2.440598249435425,0.002753561595454812,0.007990151643753052,0.031531158834695816,0.008234426379203796,0.5689264535903931,3.794328451156616,0.0015041475417092443,2.4427545070648193,0.006629151292145252
64,5307,2580,1609733713,9.999999747378752e-05,,0.002062042709439993,0.008482906967401505,0.002303507411852479,2.4146440029144287,0.0027852747589349747,0.008032904006540775,0.03163016587495804,0.008283360861241817,0.6258361339569092,3.724367618560791,0.0015132769476622343,2.504573106765747,0.006686774082481861
65,5364,2620,1609733770,9.999999747378752e-05,,0.0020685477647930384,0.008538642898201942,0.002309981733560562,2.414339303970337,0.002730748150497675,0.008074614219367504,0.03140397369861603,0.00832475908100605,0.6064049601554871,4.181036949157715,0.0014781667850911617,2.501448631286621,0.006894608028233051
66,5447,2680,1609733853,9.999999747378752e-05,,0.002044997876510024,0.008508110418915749,0.002285844413563609,2.408460855484009,0.0027240258641541004,0.008048458956182003,0.031497523188591,0.008296598680317402,0.5828334093093872,3.9529342651367188,0.0014591907383874059,2.481400489807129,0.006821371614933014
67,5475,2700,1609733881,9.999999747378752e-05,,0.0020317474845796824,0.008491306565701962,0.002271080855280161,2.393336534500122,0.0027280529029667377,0.008010853081941605,0.03148266673088074,0.008260173723101616,0.6333911418914795,4.069879055023193,0.0014301331248134375,2.493206262588501,0.006767635233700275
68,5642,2820,1609734048,9.999999747378752e-05,,0.0020598014816641808,0.008589004166424274,0.0022999076172709465,2.401059627532959,0.0027439098339527845,0.008113251999020576,0.031963057816028595,0.008365452289581299,0.614867091178894,3.8918843269348145,0.0015216614119708538,2.5220046043395996,0.006754905916750431
69,5671,2840,1609734077,9.999999747378752e-05,,0.002007388509809971,0.00854011531919241,0.0022468187380582094,2.3943002223968506,0.0027282405644655228,0.008186191320419312,0.03234490752220154,0.00843744445592165,0.5917466878890991,3.9048118591308594,0.0014394166646525264,2.5125417709350586,0.006880057975649834
70,5697,2860,1609734103,9.999999747378752e-05,,0.00204943073913455,0.00860469602048397,0.002292132005095482,2.427011489868164,0.0027713174931705,0.00819978304207325,0.03255954757332802,0.008446944877505302,0.6950028538703918,3.9718573093414307,0.0014381188666447997,2.471616268157959,0.006841523572802544
71,5726,2880,1609734132,9.999999747378752e-05,,0.0020349668338894844,0.008491253480315208,0.0022740322165191174,2.390655279159546,0.0027424748986959457,0.008211071603000164,0.03227328881621361,0.00846811942756176,0.6023414731025696,3.930288791656494,0.0014952089404687285,2.570472240447998,0.006906196475028992
72,5752,2900,1609734158,9.999999747378752e-05,,0.002052413998171687,0.00850271712988615,0.0022924565710127354,2.4004268646240234,0.002763844095170498,0.008196618407964706,0.032604560256004333,0.008447881788015366,0.6118550300598145,4.064579963684082,0.0014776322059333324,2.5126304626464844,0.006779623217880726
73,5779,2920,1609734185,9.999999747378752e-05,,0.002082796534523368,0.008657162077724934,0.0023238707799464464,2.410743236541748,0.00273858942091465,0.008209443651139736,0.03248099982738495,0.008460884913802147,0.5748105049133301,4.089529514312744,0.001527208834886551,2.514416217803955,0.006801158655434847
74,5940,3040,1609734346,9.999999747378752e-05,,0.002013841876760125,0.008546625263988972,0.0022498066537082195,2.359647035598755,0.002773936837911606,0.008194882422685623,0.03264402598142624,0.008446255698800087,0.613580584526062,4.0594258308410645,0.0014768956461921334,2.5137252807617188,0.006763155572116375
75,5966,3060,1609734372,9.999999747378752e-05,,0.001978721469640732,0.008520410396158695,0.0022155768238008022,2.3685550689697266,0.002748608123511076,0.008319620974361897,0.033358581364154816,0.0085748340934515,0.7025672793388367,3.9269790649414062,0.0015328677836805582,2.552124500274658,0.006760051473975182
76,5993,3080,1609734399,9.999999747378752e-05,,0.0020401766523718834,0.008621339686214924,0.0022780736908316612,2.378969669342041,0.0027250407729297876,0.008199659176170826,0.03304211050271988,0.008452363312244415,0.5962272882461548,3.8581628799438477,0.0014635398983955383,2.5270352363586426,0.006654961034655571
77,6132,3180,1609734538,9.999999747378752e-05,,0.0020375922322273254,0.008641041815280914,0.002276577288284898,2.3898513317108154,0.0027617253363132477,0.00813366286456585,0.0326673723757267,0.008381963707506657,0.5832542181015015,3.8040335178375244,0.0015543187037110329,2.4830095767974854,0.006535102613270283
78,6159,3200,1609734565,9.999999747378752e-05,,0.0019998871721327305,0.008581200614571571,0.002236822387203574,2.369353771209717,0.002719596493989229,0.008228430524468422,0.03342588245868683,0.008482933044433594,0.588350772857666,3.870199680328369,0.0014629048528149724,2.5450258255004883,0.006594805512577295
79,6185,3220,1609734591,9.999999747378752e-05,,0.00197248300537467,0.00856277346611023,0.002208511810749769,2.360283613204956,0.0027964727487415075,0.008268781006336212,0.03340008482336998,0.008518446236848831,0.6329007148742676,4.012404918670654,0.0015251972945407033,2.496654748916626,0.006635262630879879
80,6212,3240,1609734618,9.999999747378752e-05,,0.0020138563122600317,0.008618912659585476,0.0022511431016027927,2.372868061065674,0.002759108319878578,0.008232210762798786,0.03305961936712265,0.008488803170621395,0.6479102969169617,4.394932746887207,0.0014864089898765087,2.5659241676330566,0.0067022088915109634
81,6466,3420,1609734872,9.999999747378752e-05,,0.0019688797183334827,0.008541596122086048,0.0022046815138310194,2.3580174446105957,0.002710471861064434,0.00824755895882845,0.03371430188417435,0.00850000511854887,0.6080453991889954,4.23148775100708,0.0014717583544552326,2.5244603157043457,0.006534445099532604
82,6607,3520,1609735013,9.999999747378752e-05,,0.0019380133599042892,0.008550701662898064,0.00217311829328537,2.351046323776245,0.0027212915010750294,0.00830499455332756,0.03362717479467392,0.00856059230864048,0.6087970733642578,4.455570220947266,0.001483740983530879,2.555971622467041,0.006685520522296429
83,6659,3560,1609735065,9.999999747378752e-05,,0.0019461543997749686,0.008503930643200874,0.0021796617656946182,2.3350744247436523,0.002787379315122962,0.008452323265373707,0.034487105906009674,0.008709677495062351,0.6001056432723999,5.239963531494141,0.0014764185762032866,2.5735368728637695,0.0067499661818146706
84,6686,3580,1609735092,9.999999747378752e-05,,0.001955625368282199,0.008594710379838943,0.0021889666095376015,2.3334128856658936,0.0027650457341223955,0.008305627852678299,0.03417229279875755,0.008557774126529694,0.6510101556777954,4.513023853302002,0.0014599559362977743,2.5214619636535645,0.006529077887535095
85,6715,3600,1609735121,9.999999747378752e-05,,0.0019968929700553417,0.008607503958046436,0.00223125284537673,2.343597412109375,0.002744147554039955,0.008278600871562958,0.03353646770119667,0.008531073108315468,0.575952410697937,5.434376239776611,0.0014708552043884993,2.5247161388397217,0.006667058914899826
86,6744,3620,1609735150,9.999999747378752e-05,,0.0019309443887323141,0.008584218099713326,0.0021647487301379442,2.338041305541992,0.002740907482802868,0.008405724540352821,0.03417646139860153,0.00865803100168705,0.6461181640625,4.99838399887085,0.0015088526997715235,2.5230746269226074,0.0067123472690582275
87,6829,3680,1609735235,9.999999747378752e-05,,0.001943155424669385,0.008654714561998844,0.002180530223995447,2.373746395111084,0.0027830693870782852,0.0083957863971591,0.033502571284770966,0.008648358285427094,0.5792679786682129,6.842616081237793,0.0014155409298837185,2.52571964263916,0.0070071034133434296
88,6942,3760,1609735348,9.999999747378752e-05,,0.001931395148858428,0.008671218529343605,0.0021660723723471165,2.346769332885742,0.0027871099300682545,0.008430713787674904,0.033975064754486084,0.008688240312039852,0.6595507860183716,6.20046329498291,0.0014714689459651709,2.575269937515259,0.00687517412006855
89,6969,3780,1609735375,9.999999747378752e-05,,0.0018919477006420493,0.008714459836483002,0.0021282231900840998,2.3627541065216064,0.002733713947236538,0.0085478900000453,0.03438197821378708,0.00880209170281887,0.6386923789978027,6.365779876708984,0.0014912085607647896,2.542019844055176,0.006993208080530167
90,7053,3840,1609735459,9.999999747378752e-05,,0.0018896821420639753,0.008653557859361172,0.002124207094311714,2.345249652862549,0.0027740136720240116,0.008538695052266121,0.03477856516838074,0.00878782570362091,0.6307471990585327,7.384974956512451,0.0014780079945921898,2.4913039207458496,0.00685275811702013
91,7080,3860,1609735486,9.999999747378752e-05,,0.0019215485081076622,0.008728129789233208,0.0021574334241449833,2.358851909637451,0.0027519927825778723,0.008462191559374332,0.03466453403234482,0.008714601397514343,0.5880984663963318,7.439651012420654,0.0014787071850150824,2.52410888671875,0.006711561232805252
92,7192,3940,1609735598,9.999999747378752e-05,,0.0018454622477293015,0.008679758757352829,0.0020816614851355553,2.3619942665100098,0.002803079318255186,0.008470377884805202,0.034745436161756516,0.00872299075126648,0.6613887548446655,6.574387073516846,0.0014986202586442232,2.526125192642212,0.006683783605694771
93,7219,3960,1609735625,9.999999747378752e-05,,0.0018956441199406981,0.00876978412270546,0.0021339119412004948,2.3826754093170166,0.002780457027256489,0.008511213585734367,0.034686699509620667,0.008767356164753437,0.572516679763794,8.224863052368164,0.0014679422602057457,2.5614280700683594,0.0068293227814137936
